subNum	 version	 completed	 trialNo	 targPresent	 targSide	 easySide	 RT	 response	 accuracy
21	 U	 2	 85	 0	 x	 L	 8.621	 r	 1
21	 U	 2	 86	 0	 x	 L	 5.842	 r	 1
21	 U	 2	 87	 0	 x	 R	 7.452	 r	 1
21	 U	 2	 88	 1	 right	 R	 1.011	 l	 1
21	 U	 2	 89	 0	 x	 R	 9.062	 r	 1
21	 U	 2	 90	 0	 x	 R	 7.451	 r	 1
21	 U	 2	 91	 0	 x	 R	 8.042	 r	 1
21	 U	 2	 92	 1	 left	 L	 0.741	 l	 1
21	 U	 2	 93	 1	 left	 L	 0.781	 l	 1
21	 U	 2	 94	 0	 x	 R	 7.952	 r	 1
21	 U	 2	 95	 0	 x	 R	 5.572	 r	 1
21	 U	 2	 96	 1	 left	 R	 1.091	 l	 1
22	 T	 2	 1	 1	 left	 L	 1.072	 l	 1
22	 T	 2	 2	 1	 right	 R	 1.052	 l	 1
22	 T	 2	 3	 0	 x	 R	 1.311	 r	 1
22	 T	 2	 4	 0	 x	 R	 1.301	 r	 1
22	 T	 2	 5	 1	 left	 R	 1.641	 r	 0
22	 T	 2	 6	 0	 x	 L	 1.551	 l	 0
22	 T	 2	 7	 1	 right	 R	 0.941	 l	 1
22	 T	 2	 8	 0	 x	 L	 2.951	 r	 1
22	 T	 2	 9	 0	 x	 L	 2.742	 r	 1
22	 T	 2	 10	 1	 left	 R	 1.531	 l	 1
22	 T	 2	 11	 0	 x	 L	 2.711	 r	 1
22	 T	 2	 12	 1	 left	 L	 0.702	 l	 1
22	 T	 2	 13	 0	 x	 R	 2.591	 r	 1
22	 T	 2	 14	 0	 x	 R	 2.741	 r	 1
22	 T	 2	 15	 0	 x	 L	 2.882	 r	 1
22	 T	 2	 16	 0	 x	 L	 2.941	 r	 1
22	 T	 2	 17	 0	 x	 R	 3.091	 r	 1
22	 T	 2	 18	 1	 left	 L	 0.801	 l	 1
22	 T	 2	 19	 1	 right	 L	 2.662	 r	 0
22	 T	 2	 20	 0	 x	 R	 2.461	 r	 1
22	 T	 2	 21	 1	 right	 L	 2.571	 r	 0
22	 T	 2	 22	 0	 x	 L	 2.642	 l	 0
22	 T	 2	 23	 0	 x	 R	 2.831	 r	 1
22	 T	 2	 24	 0	 x	 R	 2.911	 l	 0
22	 T	 2	 25	 0	 x	 R	 2.992	 r	 1
22	 T	 2	 26	 1	 left	 R	 2.771	 r	 0
22	 T	 2	 27	 1	 left	 L	 0.821	 l	 1
22	 T	 2	 28	 0	 x	 L	 2.841	 r	 1
22	 T	 2	 29	 0	 x	 R	 3.072	 r	 1
22	 T	 2	 30	 1	 left	 R	 2.831	 r	 0
22	 T	 2	 31	 1	 left	 R	 3.962	 r	 0
22	 T	 2	 32	 1	 left	 L	 0.801	 l	 1
22	 T	 2	 33	 0	 x	 L	 2.551	 r	 1
22	 T	 2	 34	 1	 left	 R	 2.471	 l	 1
22	 T	 2	 35	 1	 right	 R	 0.842	 l	 1
22	 T	 2	 36	 1	 right	 L	 2.541	 r	 0
22	 T	 2	 37	 1	 left	 R	 2.561	 r	 0
22	 T	 2	 38	 0	 x	 R	 3.702	 r	 1
22	 T	 2	 39	 0	 x	 R	 2.541	 r	 1
22	 T	 2	 40	 1	 left	 L	 0.631	 l	 1
22	 T	 2	 41	 0	 x	 L	 2.421	 r	 1
22	 T	 2	 42	 0	 x	 L	 2.461	 r	 1
22	 T	 2	 43	 1	 left	 R	 2.731	 r	 0
22	 T	 2	 44	 1	 left	 R	 2.631	 r	 0
22	 T	 2	 45	 1	 right	 R	 0.741	 l	 1
22	 T	 2	 46	 1	 left	 R	 2.582	 r	 0
22	 T	 2	 47	 1	 right	 L	 2.561	 r	 0
22	 T	 2	 48	 0	 x	 L	 2.411	 r	 1
22	 T	 2	 49	 1	 right	 L	 2.691	 r	 0
22	 T	 2	 50	 0	 x	 R	 2.541	 r	 1
22	 T	 2	 51	 0	 x	 L	 2.491	 r	 1
22	 T	 2	 52	 1	 left	 R	 2.561	 r	 0
22	 T	 2	 53	 0	 x	 R	 2.502	 r	 1
22	 T	 2	 54	 0	 x	 R	 2.531	 r	 1
22	 T	 2	 55	 1	 left	 L	 0.811	 l	 1
22	 T	 2	 56	 0	 x	 R	 2.551	 r	 1
22	 T	 2	 57	 0	 x	 R	 3.442	 r	 1
22	 T	 2	 58	 0	 x	 R	 2.571	 r	 1
22	 T	 2	 59	 0	 x	 R	 2.921	 r	 1
22	 T	 2	 60	 1	 left	 L	 0.832	 l	 1
22	 T	 2	 61	 1	 right	 L	 2.771	 r	 0
22	 T	 2	 62	 1	 right	 R	 0.751	 l	 1
22	 T	 2	 63	 0	 x	 R	 2.531	 r	 1
22	 T	 2	 64	 1	 right	 L	 2.672	 r	 0
22	 T	 2	 65	 0	 x	 L	 2.672	 r	 1
22	 T	 2	 66	 0	 x	 L	 3.131	 l	 0
22	 T	 2	 67	 1	 right	 R	 0.822	 l	 1
22	 T	 2	 68	 1	 left	 L	 0.662	 l	 1
22	 T	 2	 69	 1	 left	 L	 0.721	 l	 1
22	 T	 2	 70	 0	 x	 R	 2.861	 r	 1
22	 T	 2	 71	 1	 right	 L	 2.531	 l	 1
22	 T	 2	 72	 0	 x	 L	 2.502	 r	 1
22	 T	 2	 73	 0	 x	 L	 2.661	 r	 1
22	 T	 2	 74	 1	 right	 R	 0.671	 l	 1
22	 T	 2	 75	 1	 left	 L	 0.581	 l	 1
22	 T	 2	 76	 0	 x	 L	 2.452	 r	 1
22	 T	 2	 77	 1	 left	 R	 2.581	 r	 0
22	 T	 2	 78	 1	 right	 R	 0.751	 l	 1
22	 T	 2	 79	 1	 right	 R	 0.711	 l	 1
22	 T	 2	 80	 0	 x	 R	 2.572	 r	 1
22	 T	 2	 81	 1	 right	 L	 3.201	 r	 0
22	 T	 2	 82	 0	 x	 L	 2.391	 r	 1
22	 T	 2	 83	 0	 x	 L	 2.462	 r	 1
22	 T	 2	 84	 1	 right	 R	 0.752	 l	 1
22	 T	 2	 85	 0	 x	 L	 2.691	 r	 1
22	 T	 2	 86	 0	 x	 R	 2.621	 r	 1
22	 T	 2	 87	 1	 right	 L	 2.612	 r	 0
22	 T	 2	 88	 0	 x	 L	 2.481	 r	 1
22	 T	 2	 89	 1	 right	 L	 2.571	 r	 0
22	 T	 2	 90	 1	 right	 R	 0.681	 l	 1
22	 T	 2	 91	 0	 x	 R	 2.632	 l	 0
22	 T	 2	 92	 1	 right	 R	 0.631	 l	 1
22	 T	 2	 93	 1	 left	 L	 0.581	 l	 1
22	 T	 2	 94	 0	 x	 L	 2.561	 r	 1
22	 T	 2	 95	 1	 right	 L	 2.031	 r	 0
22	 T	 2	 96	 0	 x	 L	 2.542	 r	 1
22	 U	 1	 1	 1	 left	 R	 5.392	 r	 0
22	 U	 1	 2	 0	 x	 R	 5.672	 r	 1
22	 U	 1	 3	 0	 x	 R	 5.271	 r	 1
22	 U	 1	 4	 1	 left	 R	 4.622	 l	 1
22	 U	 1	 5	 0	 x	 L	 7.511	 r	 1
22	 U	 1	 6	 0	 x	 R	 7.382	 l	 0
22	 U	 1	 7	 0	 x	 L	 9.762	 r	 1
22	 U	 1	 8	 1	 left	 L	 0.901	 l	 1
22	 U	 1	 9	 0	 x	 L	 7.432	 r	 1
22	 U	 1	 10	 1	 left	 R	 8.141	 r	 0
22	 U	 1	 11	 1	 left	 L	 1.151	 l	 1
22	 U	 1	 12	 1	 left	 R	 8.291	 r	 0
22	 U	 1	 13	 1	 left	 R	 7.312	 r	 0
22	 U	 1	 14	 1	 right	 R	 0.921	 l	 1
22	 U	 1	 15	 0	 x	 L	 7.202	 l	 0
22	 U	 1	 16	 1	 right	 R	 1.111	 l	 1
22	 U	 1	 17	 1	 left	 R	 7.042	 r	 0
22	 U	 1	 18	 1	 right	 L	 8.402	 r	 0
22	 U	 1	 19	 0	 x	 L	 6.132	 r	 1
22	 U	 1	 20	 0	 x	 R	 8.562	 l	 0
22	 U	 1	 21	 1	 right	 R	 0.911	 l	 1
22	 U	 1	 22	 0	 x	 L	 10.632	 l	 0
22	 U	 1	 23	 0	 x	 L	 7.782	 l	 0
22	 U	 1	 24	 0	 x	 L	 6.081	 r	 1
22	 U	 1	 25	 1	 right	 R	 0.931	 l	 1
22	 U	 1	 26	 0	 x	 R	 6.172	 r	 1
22	 U	 1	 27	 0	 x	 R	 5.381	 l	 0
22	 U	 1	 28	 1	 right	 R	 0.762	 l	 1
22	 U	 1	 29	 1	 right	 R	 0.921	 l	 1
22	 U	 1	 30	 0	 x	 L	 5.561	 l	 0
22	 U	 1	 31	 0	 x	 R	 7.091	 r	 1
22	 U	 1	 32	 1	 right	 L	 7.212	 r	 0
22	 U	 1	 33	 0	 x	 L	 5.701	 l	 0
22	 U	 1	 34	 0	 x	 L	 3.312	 l	 0
22	 U	 1	 35	 0	 x	 L	 6.691	 r	 1
22	 U	 1	 36	 1	 left	 L	 1.252	 l	 1
22	 U	 1	 37	 1	 right	 L	 7.141	 r	 0
22	 U	 1	 38	 0	 x	 L	 16.883	 r	 1
22	 U	 1	 39	 0	 x	 R	 9.011	 r	 1
22	 U	 1	 40	 0	 x	 R	 9.512	 r	 1
22	 U	 1	 41	 1	 left	 L	 1.361	 l	 1
22	 U	 1	 42	 0	 x	 R	 12.632	 r	 1
22	 U	 1	 43	 0	 x	 R	 8.692	 r	 1
22	 U	 1	 44	 1	 right	 R	 0.871	 l	 1
22	 U	 1	 45	 1	 left	 L	 1.321	 l	 1
22	 U	 1	 46	 0	 x	 R	 10.852	 r	 1
22	 U	 1	 47	 1	 left	 R	 5.522	 r	 0
22	 U	 1	 48	 1	 right	 R	 0.981	 l	 1
22	 U	 1	 49	 1	 left	 L	 1.041	 l	 1
22	 U	 1	 50	 0	 x	 L	 12.952	 r	 1
22	 U	 1	 51	 0	 x	 L	 6.512	 r	 1
22	 U	 1	 52	 0	 x	 R	 6.451	 r	 1
22	 U	 1	 53	 0	 x	 R	 2.952	 r	 1
22	 U	 1	 54	 1	 right	 R	 0.851	 l	 1
22	 U	 1	 55	 1	 right	 L	 6.591	 r	 0
22	 U	 1	 56	 0	 x	 L	 5.392	 r	 1
22	 U	 1	 57	 1	 left	 L	 0.921	 l	 1
22	 U	 1	 58	 0	 x	 L	 9.422	 r	 1
22	 U	 1	 59	 1	 right	 R	 0.841	 l	 1
22	 U	 1	 60	 1	 left	 L	 0.971	 l	 1
22	 U	 1	 61	 0	 x	 L	 8.022	 r	 1
22	 U	 1	 62	 1	 left	 L	 0.851	 l	 1
22	 U	 1	 63	 0	 x	 L	 9.832	 r	 1
22	 U	 1	 64	 1	 left	 L	 0.771	 l	 1
22	 U	 1	 65	 0	 x	 L	 8.711	 r	 1
22	 U	 1	 66	 1	 right	 L	 7.081	 r	 0
22	 U	 1	 67	 0	 x	 R	 6.022	 r	 1
22	 U	 1	 68	 1	 left	 R	 9.271	 r	 0
22	 U	 1	 69	 0	 x	 L	 10.572	 r	 1
22	 U	 1	 70	 1	 right	 L	 5.372	 r	 0
22	 U	 1	 71	 1	 right	 L	 3.691	 l	 1
22	 U	 1	 72	 1	 right	 L	 9.632	 r	 0
22	 U	 1	 73	 0	 x	 R	 7.201	 r	 1
22	 U	 1	 74	 0	 x	 R	 7.192	 r	 1
22	 U	 1	 75	 1	 left	 L	 1.101	 l	 1
22	 U	 1	 76	 0	 x	 L	 5.972	 r	 1
22	 U	 1	 77	 1	 left	 L	 0.761	 l	 1
22	 U	 1	 78	 0	 x	 R	 9.832	 r	 1
22	 U	 1	 79	 0	 x	 R	 5.211	 r	 1
22	 U	 1	 80	 1	 left	 R	 7.012	 r	 0
22	 U	 1	 81	 1	 left	 R	 4.891	 l	 1
22	 U	 1	 82	 1	 right	 L	 6.452	 r	 0
22	 U	 1	 83	 1	 right	 L	 5.761	 l	 1
22	 U	 1	 84	 1	 left	 R	 8.782	 l	 1
22	 U	 1	 85	 1	 right	 L	 9.252	 r	 0
22	 U	 1	 86	 0	 x	 L	 9.712	 r	 1
22	 U	 1	 87	 0	 x	 R	 12.373	 l	 0
22	 U	 1	 88	 1	 right	 R	 1.212	 l	 1
22	 U	 1	 89	 1	 right	 R	 1.061	 l	 1
22	 U	 1	 90	 1	 left	 R	 7.902	 r	 0
22	 U	 1	 91	 0	 x	 R	 4.882	 l	 0
22	 U	 1	 92	 0	 x	 L	 11.542	 r	 1
22	 U	 1	 93	 0	 x	 R	 8.472	 r	 1
22	 U	 1	 94	 0	 x	 R	 7.011	 l	 0
22	 U	 1	 95	 0	 x	 R	 11.022	 r	 1
22	 U	 1	 96	 1	 right	 L	 5.142	 r	 0
