observer,cd,targ_side,bk,t,rt,acc
r29,reward,homogeneous,block 1,38,0.978,1
r29,reward,absent,block 1,39,4.023,1
r29,reward,absent,block 1,40,3.767,1
r29,reward,heterogeneous,block 1,41,4.423,0
r29,reward,absent,block 1,42,3.941,1
r29,reward,heterogeneous,block 1,43,4.263,1
r29,reward,heterogeneous,block 1,44,3.573,1
r29,reward,homogeneous,block 1,45,1.084,1
r29,reward,absent,block 1,46,6.631,1
r29,reward,absent,block 1,47,4.605,1
r29,reward,absent,block 1,48,4.735,1
r29,reward,absent,block 1,49,5.215,1
r29,reward,absent,block 1,50,7.963,1
r29,reward,absent,block 1,51,4.814,1
r29,reward,absent,block 1,52,4.644,1
r29,reward,homogeneous,block 1,53,0.993,1
r29,reward,homogeneous,block 1,54,1.062,1
r29,reward,heterogeneous,block 1,55,4.961,1
r29,reward,heterogeneous,block 1,56,4.201,0
r29,reward,homogeneous,block 1,57,1.002,1
r29,reward,absent,block 1,58,3.328,1
r29,reward,heterogeneous,block 1,59,2.862,1
r29,reward,absent,block 1,60,5.812,1
r29,reward,absent,block 1,61,4.011,1
r29,reward,absent,block 1,62,4.58,1
r29,reward,homogeneous,block 1,63,0.895,1
r29,reward,homogeneous,block 1,64,0.964,1
r29,reward,heterogeneous,block 1,65,4.954,0
r29,reward,homogeneous,block 1,66,0.821,1
r29,reward,absent,block 1,67,5.089,1
r29,reward,absent,block 1,68,3.76,1
r29,reward,homogeneous,block 1,69,0.922,1
r29,reward,absent,block 1,70,3.713,1
r29,reward,absent,block 1,71,2.959,1
r29,reward,heterogeneous,block 1,72,4.923,0
r29,reward,homogeneous,block 1,73,0.94,1
r29,reward,absent,block 1,74,5.713,1
r29,reward,absent,block 1,75,5.555,1
r29,reward,heterogeneous,block 1,76,3.506,0
r29,reward,absent,block 1,77,6.76,1
r29,reward,homogeneous,block 1,78,1.061,1
r29,reward,heterogeneous,block 1,79,4.712,0
r29,reward,homogeneous,block 1,80,0.863,1
r29,reward,homogeneous,block 1,81,0.975,1
r29,reward,absent,block 1,82,6.503,1
r29,reward,absent,block 1,83,7.545,1
r29,reward,absent,block 1,84,5.508,1
r29,reward,heterogeneous,block 1,85,4.511,0
r29,reward,heterogeneous,block 1,86,6.554,0
r29,reward,absent,block 1,87,4.897,1
r29,reward,absent,block 1,88,6.173,1
r29,reward,homogeneous,block 1,89,1.122,1
r29,reward,absent,block 1,90,5.111,1
r29,reward,absent,block 1,91,4.809,1
r29,reward,absent,block 1,93,5.001,1
r29,reward,absent,block 1,94,7.434,1
r29,reward,homogeneous,block 1,95,0.921,1
r30,flat,homogeneous,block 1,1,3.02,1
r30,flat,absent,block 1,2,10.434,1
r30,flat,absent,block 1,3,12.313,1
r30,flat,absent,block 1,4,11.374,1
r30,flat,heterogeneous,block 1,5,10.755,1
r30,flat,absent,block 1,6,12.306,1
r30,flat,absent,block 1,7,11.315,1
r30,flat,absent,block 1,8,18.898,1
r30,flat,homogeneous,block 1,9,15.034,1
r30,flat,homogeneous,block 1,10,3.223,1
r30,flat,homogeneous,block 1,11,1.724,1
r30,flat,heterogeneous,block 1,12,1.923,1
r30,flat,absent,block 1,13,13.001,1
r30,flat,homogeneous,block 1,14,2.793,1
r30,flat,heterogeneous,block 1,15,13.777,1
r30,flat,heterogeneous,block 1,16,11.771,1
r30,flat,absent,block 1,17,14.905,1
r30,flat,heterogeneous,block 1,18,6.704,1
r30,flat,absent,block 1,19,18.993,1
r30,flat,heterogeneous,block 1,20,15.485,0
r30,flat,homogeneous,block 1,21,5.671,1
r30,flat,absent,block 1,22,20.425,1
r30,flat,absent,block 1,23,20.62,1
r30,flat,absent,block 1,24,18.103,1
r30,flat,homogeneous,block 1,25,2.185,1
r30,flat,heterogeneous,block 1,26,16.878,0
r30,flat,absent,block 1,27,20.048,1
r30,flat,homogeneous,block 1,28,3.203,1
r30,flat,homogeneous,block 1,29,2.15,1
r30,flat,absent,block 1,30,15.335,1
r30,flat,absent,block 1,31,10.673,1
r30,flat,heterogeneous,block 1,32,21.241,0
r30,flat,absent,block 1,33,14.307,1
r30,flat,absent,block 1,34,15.531,1
r30,flat,absent,block 1,35,14.985,1
r30,flat,heterogeneous,block 1,36,16.785,0
r30,flat,absent,block 1,37,6.833,0
r30,flat,homogeneous,block 1,38,1.699,1
r30,flat,absent,block 1,39,22.491,1
r30,flat,absent,block 1,40,12.362,0
r30,flat,heterogeneous,block 1,41,3.777,1
r30,flat,absent,block 1,42,20.361,1
r30,flat,homogeneous,block 1,43,1.878,1
r30,flat,heterogeneous,block 1,44,13.622,0
r30,flat,heterogeneous,block 1,45,5.694,1
r30,flat,absent,block 1,46,14.611,1
r30,flat,absent,block 1,47,13.074,1
r30,flat,homogeneous,block 1,48,1.413,1
r30,flat,absent,block 1,49,19.277,1
r30,flat,absent,block 1,50,17.306,1
r30,flat,homogeneous,block 1,51,1.3,1
r30,flat,absent,block 1,52,15.857,1
r30,flat,absent,block 1,53,12.881,1
r30,flat,absent,block 1,54,10.325,1
r30,flat,heterogeneous,block 1,55,13.662,0
r30,flat,absent,block 1,56,11.175,1
r30,flat,absent,block 1,57,11.908,1
r30,flat,homogeneous,block 1,58,1.23,1
r30,flat,absent,block 1,59,13.583,1
r30,flat,absent,block 1,60,12.153,0
r30,flat,heterogeneous,block 1,61,9.36,0
r30,flat,absent,block 1,62,13.929,1
r30,flat,heterogeneous,block 1,63,8.761,0
r30,flat,homogeneous,block 1,64,1.607,1
r30,flat,heterogeneous,block 1,65,8.944,1
r30,flat,homogeneous,block 1,66,1.298,1
r30,flat,absent,block 1,67,20.001,1
r30,flat,absent,block 1,68,8.789,0
r30,flat,homogeneous,block 1,69,1.175,1
r30,flat,absent,block 1,70,15.239,1
r30,flat,absent,block 1,71,12.977,1
r30,flat,absent,block 1,72,11.315,1
r30,flat,homogeneous,block 1,73,1.365,1
r30,flat,absent,block 1,74,11.184,1
r30,flat,absent,block 1,75,9.708,1
r30,flat,absent,block 1,76,8.405,1
r30,flat,homogeneous,block 1,77,1.312,1
r30,flat,heterogeneous,block 1,78,9.209,0
r30,flat,heterogeneous,block 1,79,15.697,0
r30,flat,heterogeneous,block 1,80,14.48,0
r30,flat,heterogeneous,block 1,81,15.343,1
r30,flat,absent,block 1,82,16.304,0
r30,flat,heterogeneous,block 1,83,4.558,1
r30,flat,absent,block 1,84,15.81,1
r30,flat,absent,block 1,85,12.54,1
r30,flat,heterogeneous,block 1,86,10.978,1
r30,flat,homogeneous,block 1,87,1.015,1
r30,flat,homogeneous,block 1,88,1.907,1
r30,flat,absent,block 1,89,12.077,1
r30,flat,homogeneous,block 1,90,1.22,1
r30,flat,homogeneous,block 1,91,1.088,1
r30,flat,heterogeneous,block 1,92,16.266,0
r30,flat,heterogeneous,block 1,93,14.485,0
r30,flat,absent,block 1,94,14.793,1
r30,flat,absent,block 1,95,13.698,1
r30,flat,homogeneous,block 1,96,4.662,1
r32,reward,homogeneous,block 1,1,1.215,1
r32,reward,absent,block 1,2,1.27,1
r32,reward,homogeneous,block 1,3,0.92,0
r32,reward,absent,block 1,4,1.216,0
r32,reward,heterogeneous,block 1,5,1.881,1
r32,reward,absent,block 1,6,1.46,0
r32,reward,absent,block 1,7,1.819,1
r32,reward,homogeneous,block 1,8,1.022,1
r32,reward,heterogeneous,block 1,9,1.079,0
r32,reward,heterogeneous,block 1,10,1.483,1
r32,reward,absent,block 1,11,1.321,0
r32,reward,absent,block 1,12,1.632,0
r32,reward,homogeneous,block 1,13,0.774,1
r32,reward,homogeneous,block 1,14,0.944,1
r32,reward,absent,block 1,15,1.024,0
r32,reward,absent,block 1,16,1.103,1
r32,reward,homogeneous,block 1,17,0.899,1
r32,reward,homogeneous,block 1,18,0.732,1
r32,reward,homogeneous,block 1,19,0.65,1
r32,reward,heterogeneous,block 1,20,1.022,1
r32,reward,absent,block 1,21,1.181,1
r32,reward,absent,block 1,22,1.151,0
r32,reward,absent,block 1,23,1.223,1
r32,reward,absent,block 1,24,1.389,1
r32,reward,absent,block 1,25,1.21,0
r32,reward,heterogeneous,block 1,26,1.322,0
r32,reward,absent,block 1,27,1.442,1
r32,reward,absent,block 1,28,1.541,1
r32,reward,homogeneous,block 1,29,0.77,1
r32,reward,absent,block 1,30,1.121,1
r32,reward,absent,block 1,31,1.815,1
r32,reward,homogeneous,block 1,32,0.844,1
r32,reward,absent,block 1,33,1.183,1
r32,reward,absent,block 1,34,0.72,1
r32,reward,heterogeneous,block 1,35,0.744,0
r32,reward,absent,block 1,36,1.35,1
r32,reward,absent,block 1,37,1.081,1
r32,reward,heterogeneous,block 1,38,1.142,0
r32,reward,absent,block 1,39,1.5,0
r32,reward,homogeneous,block 1,40,0.895,1
r32,reward,heterogeneous,block 1,41,1.591,1
r32,reward,heterogeneous,block 1,42,1.183,1
r32,reward,absent,block 1,43,1.451,1
r32,reward,homogeneous,block 1,44,0.971,1
r32,reward,absent,block 1,45,1.15,1
r32,reward,heterogeneous,block 1,46,1.229,0
r32,reward,homogeneous,block 1,47,0.793,1
r32,reward,absent,block 1,48,1.422,1
r32,reward,absent,block 1,49,1.349,1
r32,reward,absent,block 1,50,1.122,1
r32,reward,heterogeneous,block 1,51,1.098,1
r32,reward,heterogeneous,block 1,52,1.165,0
r32,reward,homogeneous,block 1,53,0.854,1
r32,reward,absent,block 1,54,1.528,1
r32,reward,absent,block 1,55,1.152,1
r32,reward,heterogeneous,block 1,56,0.882,1
r32,reward,absent,block 1,57,1.561,0
r32,reward,absent,block 1,58,1.603,0
r32,reward,absent,block 1,59,1.314,1
r32,reward,absent,block 1,60,1.344,1
r32,reward,heterogeneous,block 1,61,1.092,0
r32,reward,homogeneous,block 1,62,0.818,1
r32,reward,absent,block 1,63,1.151,1
r32,reward,heterogeneous,block 1,64,1.603,1
r32,reward,absent,block 1,65,1.471,0
r32,reward,absent,block 1,66,1.27,1
r32,reward,homogeneous,block 1,67,1.193,1
r32,reward,absent,block 1,68,1.014,1
r32,reward,absent,block 1,69,0.774,1
r32,reward,heterogeneous,block 1,70,1.009,1
r32,reward,homogeneous,block 1,71,0.733,1
r32,reward,absent,block 1,72,0.832,1
r32,reward,heterogeneous,block 1,73,0.959,1
r32,reward,heterogeneous,block 1,74,1.032,0
r32,reward,absent,block 1,75,0.824,0
r32,reward,absent,block 1,76,1.372,1
r32,reward,absent,block 1,77,1.302,1
r32,reward,homogeneous,block 1,78,0.845,1
r32,reward,heterogeneous,block 1,79,0.94,0
r32,reward,heterogeneous,block 1,80,1.182,0
r32,reward,homogeneous,block 1,81,1.124,1
r32,reward,absent,block 1,82,0.725,1
r32,reward,homogeneous,block 1,83,0.655,1
r32,reward,homogeneous,block 1,84,0.772,1
r32,reward,heterogeneous,block 1,85,0.89,0
r32,reward,heterogeneous,block 1,86,0.941,0
r32,reward,absent,block 1,87,1.251,0
r32,reward,heterogeneous,block 1,88,1.201,0
r32,reward,homogeneous,block 1,89,1.793,1
r32,reward,absent,block 1,90,2.205,1
r32,reward,homogeneous,block 1,91,0.913,1
r32,reward,homogeneous,block 1,92,0.709,1
r32,reward,absent,block 1,93,1.34,1
r32,reward,heterogeneous,block 1,94,1.104,1
r32,reward,absent,block 1,95,1.223,1
r32,reward,absent,block 1,96,1.304,1
r35,reward,heterogeneous,block 1,1,20.608,1
r35,reward,absent,block 1,2,19.542,1
r35,reward,heterogeneous,block 1,3,3.648,0
r35,reward,absent,block 1,4,19.365,1
r35,reward,absent,block 1,5,13.266,1
r35,reward,heterogeneous,block 1,6,16.025,1
r35,reward,absent,block 1,7,15.483,1
r35,reward,absent,block 1,8,20.344,1
r35,reward,absent,block 1,9,21.76,1
r35,reward,absent,block 1,10,12.258,0
r35,reward,homogeneous,block 1,11,21.982,0
r35,reward,heterogeneous,block 1,12,16.282,1
r35,reward,heterogeneous,block 1,13,11.258,0
r35,reward,absent,block 1,14,15.283,0
r35,reward,absent,block 1,15,19.637,0
r35,reward,homogeneous,block 1,16,5.992,1
r35,reward,absent,block 1,17,9.594,1
r35,reward,absent,block 1,18,14.659,1
r35,reward,heterogeneous,block 1,19,11.04,0
r35,reward,absent,block 1,20,15.345,1
r35,reward,homogeneous,block 1,21,2.016,1
r35,reward,homogeneous,block 1,22,3.559,1
r35,reward,homogeneous,block 1,23,1.153,1
r35,reward,absent,block 1,24,9.543,1
r35,reward,heterogeneous,block 1,25,8.914,0
r35,reward,absent,block 1,26,14.285,1
r35,reward,absent,block 1,27,10.45,1
r35,reward,homogeneous,block 1,28,2.16,1
r35,reward,homogeneous,block 1,29,2.261,1
r35,reward,homogeneous,block 1,30,1.11,1
r35,reward,homogeneous,block 1,31,1.042,1
r35,reward,homogeneous,block 1,32,1.057,1
r35,reward,absent,block 1,33,8.104,1
r35,reward,absent,block 1,34,9.241,1
r35,reward,absent,block 1,35,8.469,1
r35,reward,absent,block 1,36,6.844,1
r35,reward,heterogeneous,block 1,37,7.471,0
r35,reward,heterogeneous,block 1,38,15.948,0
r35,reward,homogeneous,block 1,39,2.115,1
r35,reward,absent,block 1,40,7.392,1
r35,reward,absent,block 1,41,6.278,1
r35,reward,heterogeneous,block 1,42,9.286,0
r35,reward,heterogeneous,block 1,43,6.684,0
r35,reward,homogeneous,block 1,44,1.607,1
r35,reward,absent,block 1,45,5.862,1
r35,reward,homogeneous,block 1,46,1.484,1
r35,reward,absent,block 1,47,5.831,1
r35,reward,homogeneous,block 1,48,1.863,1
r35,reward,absent,block 1,49,7.406,1
r35,reward,homogeneous,block 1,50,2.121,1
r35,reward,absent,block 1,51,5.52,1
r35,reward,absent,block 1,52,5.212,1
r35,reward,absent,block 1,53,6.526,1
r35,reward,absent,block 1,54,5.774,1
r35,reward,heterogeneous,block 1,55,4.032,1
r35,reward,homogeneous,block 1,56,1.288,1
r35,reward,homogeneous,block 1,57,1.331,1
r35,reward,heterogeneous,block 1,58,5.7,0
r35,reward,absent,block 1,59,6.648,1
r35,reward,heterogeneous,block 1,60,5.491,0
r35,reward,heterogeneous,block 1,61,10.368,0
r35,reward,heterogeneous,block 1,62,6.904,0
r35,reward,absent,block 1,63,8.648,1
r35,reward,heterogeneous,block 1,64,8.121,0
r35,reward,homogeneous,block 1,65,1.309,1
r35,reward,absent,block 1,66,7.066,1
r35,reward,homogeneous,block 1,67,1.816,1
r35,reward,homogeneous,block 1,68,1.391,1
r35,reward,absent,block 1,69,6.48,1
r35,reward,heterogeneous,block 1,70,6.276,0
r35,reward,homogeneous,block 1,71,1.248,1
r35,reward,homogeneous,block 1,72,0.995,1
r35,reward,heterogeneous,block 1,73,1.731,1
r35,reward,absent,block 1,74,5.491,1
r35,reward,absent,block 1,75,7.684,1
r35,reward,absent,block 1,76,5.957,1
r35,reward,heterogeneous,block 1,77,10.816,0
r35,reward,homogeneous,block 1,78,1.559,1
r35,reward,absent,block 1,79,6.509,1
r35,reward,absent,block 1,80,5.948,1
r35,reward,absent,block 1,81,6.958,1
r35,reward,absent,block 1,82,3.437,1
r35,reward,absent,block 1,83,4.745,1
r35,reward,absent,block 1,84,5.74,1
r35,reward,absent,block 1,85,7.104,1
r35,reward,heterogeneous,block 1,86,6.334,0
r35,reward,heterogeneous,block 1,87,9.88,1
r35,reward,homogeneous,block 1,88,1.43,1
r35,reward,absent,block 1,89,8.533,0
r35,reward,absent,block 1,90,3.638,1
r35,reward,heterogeneous,block 1,91,3.454,0
r35,reward,absent,block 1,92,5.462,1
r35,reward,absent,block 1,93,3.085,1
r35,reward,absent,block 1,94,3.541,1
r35,reward,absent,block 1,95,1.984,1
r35,reward,heterogeneous,block 1,96,2.143,0
r36,flat,heterogeneous,block 1,1,9.508,0
r36,flat,heterogeneous,block 1,2,8.269,1
r36,flat,absent,block 1,3,14.003,1
r36,flat,absent,block 1,4,7.529,1
r36,flat,absent,block 1,5,11.01,1
r36,flat,absent,block 1,6,17.448,1
r36,flat,homogeneous,block 1,7,7.241,1
r36,flat,absent,block 1,8,10.979,1
r36,flat,heterogeneous,block 1,9,11.361,0
r36,flat,heterogeneous,block 1,10,8.693,0
r36,flat,homogeneous,block 1,11,1.82,1
r36,flat,heterogeneous,block 1,12,3.67,1
r36,flat,absent,block 1,13,12.002,1
r36,flat,absent,block 1,14,10.99,1
r36,flat,homogeneous,block 1,15,1.58,1
r36,flat,absent,block 1,16,11.712,1
r36,flat,absent,block 1,17,10.572,1
r36,flat,heterogeneous,block 1,18,8.412,0
r36,flat,absent,block 1,19,6.682,1
r36,flat,heterogeneous,block 1,20,7.501,1
r36,flat,homogeneous,block 1,21,1.351,1
r36,flat,heterogeneous,block 1,22,13.802,1
r36,flat,absent,block 1,23,9.171,1
r36,flat,homogeneous,block 1,24,1.525,1
r36,flat,absent,block 1,25,10.691,1
r36,flat,absent,block 1,26,8.623,1
r36,flat,heterogeneous,block 1,27,10.55,1
r36,flat,absent,block 1,28,13.422,1
r36,flat,absent,block 1,29,12.972,1
r36,flat,heterogeneous,block 1,30,5.212,0
r36,flat,heterogeneous,block 1,31,9.159,0
r36,flat,absent,block 1,32,19.402,1
r36,flat,absent,block 1,33,27.2,1
r36,flat,absent,block 1,34,3.36,0
r36,flat,homogeneous,block 1,35,1.43,1
r36,flat,absent,block 1,36,8.308,1
r36,flat,absent,block 1,37,12.612,1
r36,flat,absent,block 1,38,7.608,1
r36,flat,absent,block 1,39,15.336,1
r36,flat,heterogeneous,block 1,40,7.057,0
r36,flat,absent,block 1,41,6.289,1
r36,flat,absent,block 1,42,13.518,1
r36,flat,homogeneous,block 1,43,1.326,1
r36,flat,homogeneous,block 1,44,1.898,1
r36,flat,homogeneous,block 1,45,1.758,1
r36,flat,heterogeneous,block 1,46,12.749,0
r36,flat,homogeneous,block 1,47,1.241,1
r36,flat,heterogeneous,block 1,48,7.638,0
r36,flat,homogeneous,block 1,49,1.242,1
r36,flat,absent,block 1,50,7.424,1
r36,flat,absent,block 1,51,10.784,1
r36,flat,absent,block 1,52,6.346,1
r36,flat,homogeneous,block 1,53,1.326,1
r36,flat,absent,block 1,54,11.104,1
r36,flat,homogeneous,block 1,55,1.292,1
r36,flat,homogeneous,block 1,56,1.086,1
r36,flat,homogeneous,block 1,57,1.484,1
r36,flat,homogeneous,block 1,58,1.597,1
r36,flat,heterogeneous,block 1,59,12.454,0
r36,flat,homogeneous,block 1,60,1.038,1
r36,flat,absent,block 1,61,9.14,1
r36,flat,heterogeneous,block 1,62,5.771,0
r36,flat,absent,block 1,63,8.925,1
r36,flat,homogeneous,block 1,64,1.729,1
r36,flat,heterogeneous,block 1,65,7.234,0
r36,flat,absent,block 1,66,6.796,1
r36,flat,heterogeneous,block 1,67,8.199,0
r36,flat,homogeneous,block 1,68,0.951,1
r36,flat,absent,block 1,69,10.444,1
r36,flat,absent,block 1,70,9.207,1
r36,flat,absent,block 1,71,6.203,1
r36,flat,homogeneous,block 1,72,1.101,1
r36,flat,absent,block 1,73,7.272,1
r36,flat,heterogeneous,block 1,74,5.802,0
r36,flat,heterogeneous,block 1,75,12.039,0
r36,flat,absent,block 1,76,10.618,1
r36,flat,homogeneous,block 1,77,1.282,1
r36,flat,absent,block 1,78,11.467,1
r36,flat,absent,block 1,79,10.033,1
r36,flat,absent,block 1,81,6.42,1
r36,flat,heterogeneous,block 1,82,10.344,0
r36,flat,absent,block 1,83,6.029,1
r36,flat,absent,block 1,84,8.369,1
r36,flat,absent,block 1,85,8.71,1
r36,flat,absent,block 1,87,8.253,1
r36,flat,absent,block 1,88,6.6,1
r36,flat,homogeneous,block 1,89,1.157,1
r36,flat,absent,block 1,90,6.88,1
r36,flat,absent,block 1,91,5.96,1
r36,flat,heterogeneous,block 1,92,4.678,0
r36,flat,heterogeneous,block 1,93,4.468,0
r36,flat,heterogeneous,block 1,94,10.481,0
r36,flat,homogeneous,block 1,95,1.208,1
r36,flat,absent,block 1,96,10.522,1
r37,reward,absent,block 1,1,7.478,1
r37,reward,absent,block 1,2,8.183,1
r37,reward,absent,block 1,3,14.214,1
r37,reward,homogeneous,block 1,4,1.218,1
r37,reward,absent,block 1,5,12.924,1
r37,reward,homogeneous,block 1,6,2.168,1
r37,reward,heterogeneous,block 1,7,10.602,0
r37,reward,absent,block 1,8,15.465,1
r37,reward,absent,block 1,9,11.873,1
r37,reward,heterogeneous,block 1,10,21.866,0
r37,reward,homogeneous,block 1,11,1.559,1
r37,reward,heterogeneous,block 1,12,4.478,1
r37,reward,absent,block 1,13,19.315,1
r37,reward,heterogeneous,block 1,14,16.651,0
r37,reward,heterogeneous,block 1,15,14.255,0
r37,reward,absent,block 1,16,8.801,0
r37,reward,absent,block 1,17,11.951,0
r37,reward,homogeneous,block 1,18,1.12,1
r37,reward,absent,block 1,19,7.952,0
r37,reward,absent,block 1,20,20.032,1
r37,reward,homogeneous,block 1,21,1.037,1
r37,reward,absent,block 1,22,13.051,1
r37,reward,heterogeneous,block 1,23,15.524,0
r37,reward,homogeneous,block 1,24,1.618,1
r37,reward,heterogeneous,block 1,25,5.24,1
r37,reward,absent,block 1,26,7.945,0
r37,reward,homogeneous,block 1,27,1.162,1
r37,reward,heterogeneous,block 1,28,12.328,1
r37,reward,absent,block 1,29,16.866,1
r37,reward,heterogeneous,block 1,30,18.616,1
r37,reward,absent,block 1,31,19.146,1
r37,reward,homogeneous,block 1,32,0.967,1
r37,reward,absent,block 1,33,4.29,0
r37,reward,absent,block 1,34,16.665,1
r37,reward,homogeneous,block 1,35,1.058,1
r37,reward,homogeneous,block 1,36,1.217,1
r37,reward,absent,block 1,37,15.775,0
r37,reward,homogeneous,block 1,38,0.948,1
r37,reward,homogeneous,block 1,39,0.845,1
r37,reward,absent,block 1,40,13.666,1
r37,reward,heterogeneous,block 1,41,14.784,0
r37,reward,absent,block 1,42,18.794,1
r37,reward,homogeneous,block 1,43,0.943,1
r37,reward,absent,block 1,44,16.233,1
r37,reward,absent,block 1,45,16.566,1
r37,reward,absent,block 1,46,15.409,1
r37,reward,homogeneous,block 1,47,0.924,1
r37,reward,absent,block 1,48,18.714,1
r37,reward,absent,block 1,49,11.59,0
r37,reward,homogeneous,block 1,50,0.949,1
r37,reward,heterogeneous,block 1,51,2.517,1
r37,reward,heterogeneous,block 1,52,7.512,1
r37,reward,homogeneous,block 1,53,1.06,1
r37,reward,heterogeneous,block 1,54,14.005,0
r37,reward,heterogeneous,block 1,55,14.954,1
r37,reward,absent,block 1,56,20.46,1
r37,reward,absent,block 1,57,6.88,0
r37,reward,absent,block 1,58,23.955,1
r37,reward,absent,block 1,59,19.505,1
r37,reward,heterogeneous,block 1,60,10.882,1
r37,reward,homogeneous,block 1,61,0.93,1
r37,reward,absent,block 1,62,9.153,0
r37,reward,absent,block 1,63,5.111,0
r37,reward,heterogeneous,block 1,64,21.364,0
r37,reward,absent,block 1,65,26.507,1
r37,reward,heterogeneous,block 1,66,17.558,0
r37,reward,absent,block 1,67,20.924,1
r37,reward,absent,block 1,68,25.035,1
r37,reward,absent,block 1,69,29.78,1
r37,reward,heterogeneous,block 1,70,23.599,1
r37,reward,homogeneous,block 1,71,1.067,1
r37,reward,heterogeneous,block 1,72,8.464,1
r37,reward,homogeneous,block 1,73,0.808,1
r37,reward,heterogeneous,block 1,74,11.902,1
r37,reward,absent,block 1,76,6.711,0
r37,reward,heterogeneous,block 1,77,19.138,0
r37,reward,absent,block 1,78,3.169,0
r37,reward,homogeneous,block 1,79,0.848,1
r37,reward,absent,block 1,80,4.935,0
r37,reward,absent,block 1,81,16.24,0
r37,reward,absent,block 1,82,14.779,1
r37,reward,homogeneous,block 1,83,0.941,1
r37,reward,absent,block 1,84,14.63,0
r37,reward,homogeneous,block 1,85,0.867,1
r37,reward,heterogeneous,block 1,86,16.903,0
r37,reward,homogeneous,block 1,87,0.795,1
r37,reward,absent,block 1,88,19.262,1
r37,reward,absent,block 1,89,11.892,1
r37,reward,heterogeneous,block 1,90,3.577,1
r37,reward,heterogeneous,block 1,91,9.279,1
r37,reward,absent,block 1,92,15.981,1
r37,reward,absent,block 1,94,11.001,1
r37,reward,absent,block 1,95,3.721,0
r37,reward,absent,block 1,96,17.789,1
