condition	 subNum	 trialNo	 fixNo	 xFix	 yFix	 targSide	 easySide	 accuracy	 RT
tex	 3	 3	 5	 1181	 559	 easy	 left	 0	 5.001
tex	 3	 3	 6	 1228	 568	 easy	 left	 0	 5.001
tex	 3	 3	 7	 611	 578	 easy	 left	 0	 5.001
tex	 3	 3	 8	 521	 659	 easy	 left	 0	 5.001
tex	 3	 3	 9	 881	 361	 easy	 left	 0	 5.001
tex	 3	 3	 10	 1056	 264	 easy	 left	 0	 5.001
tex	 3	 3	 11	 1238	 299	 easy	 left	 0	 5.001
tex	 3	 3	 12	 1230	 421	 easy	 left	 0	 5.001
tex	 3	 3	 13	 1005	 500	 easy	 left	 0	 5.001
tex	 3	 3	 14	 877	 585	 easy	 left	 0	 5.001
tex	 3	 4	 1	 950	 559	 easy	 left	 0	 5.001
tex	 3	 4	 2	 978	 527	 easy	 left	 0	 5.001
tex	 3	 4	 3	 892	 524	 easy	 left	 0	 5.001
tex	 3	 4	 4	 942	 512	 easy	 left	 0	 5.001
tex	 3	 4	 5	 987	 535	 easy	 left	 0	 5.001
tex	 3	 4	 6	 867	 544	 easy	 left	 0	 5.001
tex	 3	 4	 7	 847	 543	 easy	 left	 0	 5.001
tex	 3	 4	 8	 872	 499	 easy	 left	 0	 5.001
tex	 3	 4	 9	 965	 501	 easy	 left	 0	 5.001
tex	 3	 4	 10	 886	 546	 easy	 left	 0	 5.001
tex	 3	 4	 11	 842	 554	 easy	 left	 0	 5.001
tex	 3	 4	 12	 872	 610	 easy	 left	 0	 5.001
tex	 3	 4	 13	 844	 801	 easy	 left	 0	 5.001
tex	 3	 4	 14	 863	 773	 easy	 left	 0	 5.001
tex	 3	 4	 15	 879	 686	 easy	 left	 0	 5.001
tex	 3	 4	 16	 875	 731	 easy	 left	 0	 5.001
tex	 3	 5	 1	 959	 543	 easy	 left	 0	 5.002
tex	 3	 5	 2	 902	 568	 easy	 left	 0	 5.002
tex	 3	 5	 3	 721	 397	 easy	 left	 0	 5.002
tex	 3	 5	 4	 564	 256	 easy	 left	 0	 5.002
tex	 3	 5	 5	 474	 206	 easy	 left	 0	 5.002
tex	 3	 5	 6	 1180	 444	 easy	 left	 0	 5.002
tex	 3	 5	 7	 1418	 592	 easy	 left	 0	 5.002
tex	 3	 5	 8	 1126	 600	 easy	 left	 0	 5.002
tex	 3	 5	 9	 1298	 851	 easy	 left	 0	 5.002
tex	 3	 5	 10	 1013	 664	 easy	 left	 0	 5.002
tex	 3	 5	 11	 863	 592	 easy	 left	 0	 5.002
tex	 3	 5	 12	 947	 552	 easy	 left	 0	 5.002
tex	 3	 5	 13	 1107	 584	 easy	 left	 0	 5.002
tex	 3	 5	 14	 993	 546	 easy	 left	 0	 5.002
tex	 3	 6	 1	 949	 546	 easy	 left	 0	 5.001
tex	 3	 6	 2	 814	 557	 easy	 left	 0	 5.001
tex	 3	 6	 3	 795	 503	 easy	 left	 0	 5.001
tex	 3	 6	 4	 718	 457	 easy	 left	 0	 5.001
tex	 3	 6	 5	 968	 466	 easy	 left	 0	 5.001
tex	 3	 6	 6	 1306	 574	 easy	 left	 0	 5.001
tex	 3	 6	 7	 1046	 530	 easy	 left	 0	 5.001
tex	 3	 6	 8	 997	 533	 easy	 left	 0	 5.001
tex	 3	 6	 9	 903	 496	 easy	 left	 0	 5.001
tex	 3	 6	 10	 959	 508	 easy	 left	 0	 5.001
tex	 3	 6	 11	 1015	 502	 easy	 left	 0	 5.001
tex	 3	 6	 12	 1033	 477	 easy	 left	 0	 5.001
tex	 3	 7	 1	 969	 542	 easy	 left	 0	 5.001
tex	 3	 7	 2	 853	 528	 easy	 left	 0	 5.001
tex	 3	 7	 3	 1003	 390	 easy	 left	 0	 5.001
tex	 3	 7	 4	 1098	 466	 easy	 left	 0	 5.001
tex	 3	 7	 5	 973	 497	 easy	 left	 0	 5.001
tex	 3	 7	 6	 915	 491	 easy	 left	 0	 5.001
tex	 3	 7	 7	 964	 503	 easy	 left	 0	 5.001
tex	 3	 7	 8	 851	 535	 easy	 left	 0	 5.001
tex	 3	 7	 9	 795	 540	 easy	 left	 0	 5.001
tex	 3	 7	 10	 915	 501	 easy	 left	 0	 5.001
tex	 3	 7	 11	 859	 485	 easy	 left	 0	 5.001
tex	 3	 8	 1	 944	 571	 easy	 left	 0	 5.001
tex	 3	 8	 2	 887	 516	 easy	 left	 0	 5.001
tex	 3	 8	 3	 843	 532	 easy	 left	 0	 5.001
tex	 3	 8	 4	 847	 698	 easy	 left	 0	 5.001
tex	 3	 8	 5	 699	 482	 easy	 left	 0	 5.001
tex	 3	 8	 6	 991	 493	 easy	 left	 0	 5.001
tex	 3	 8	 7	 1224	 794	 easy	 left	 0	 5.001
tex	 3	 8	 8	 948	 663	 easy	 left	 0	 5.001
tex	 3	 8	 9	 841	 568	 easy	 left	 0	 5.001
tex	 3	 8	 10	 792	 527	 easy	 left	 0	 5.001
tex	 3	 8	 11	 871	 461	 easy	 left	 0	 5.001
tex	 3	 8	 12	 1036	 531	 easy	 left	 0	 5.001
tex	 3	 8	 13	 1042	 756	 easy	 left	 0	 5.001
tex	 3	 8	 14	 886	 536	 easy	 left	 0	 5.001
tex	 3	 9	 1	 932	 561	 easy	 left	 0	 5.001
tex	 3	 9	 2	 786	 543	 easy	 left	 0	 5.001
tex	 3	 9	 3	 810	 521	 easy	 left	 0	 5.001
tex	 3	 9	 4	 936	 516	 easy	 left	 0	 5.001
tex	 3	 9	 5	 867	 476	 easy	 left	 0	 5.001
tex	 3	 9	 6	 877	 453	 easy	 left	 0	 5.001
tex	 3	 9	 7	 901	 444	 easy	 left	 0	 5.001
tex	 3	 9	 8	 1006	 489	 easy	 left	 0	 5.001
tex	 3	 9	 9	 1114	 604	 easy	 left	 0	 5.001
tex	 3	 9	 10	 1028	 554	 easy	 left	 0	 5.001
tex	 3	 9	 11	 1246	 536	 easy	 left	 0	 5.001
tex	 3	 10	 1	 957	 541	 easy	 left	 0	 5.001
tex	 3	 10	 2	 854	 489	 easy	 left	 0	 5.001
tex	 3	 10	 3	 762	 386	 easy	 left	 0	 5.001
tex	 3	 10	 4	 1136	 405	 easy	 left	 0	 5.001
tex	 3	 10	 5	 971	 452	 easy	 left	 0	 5.001
tex	 3	 10	 6	 968	 628	 easy	 left	 0	 5.001
tex	 3	 10	 7	 1506	 1203	 easy	 left	 0	 5.001
tex	 3	 10	 8	 3202	 571	 easy	 left	 0	 5.001
tex	 3	 10	 9	 1022	 584	 easy	 left	 0	 5.001
tex	 3	 10	 10	 928	 533	 easy	 left	 0	 5.001
tex	 3	 10	 11	 1018	 355	 easy	 left	 0	 5.001
tex	 3	 10	 12	 959	 550	 easy	 left	 0	 5.001
tex	 3	 10	 13	 791	 575	 easy	 left	 0	 5.001
tex	 3	 11	 1	 955	 575	 undef	 left	 0	 1.066
tex	 3	 11	 2	 966	 549	 undef	 left	 0	 1.066
tex	 3	 11	 3	 869	 483	 undef	 left	 0	 1.066
tex	 3	 11	 4	 1353	 506	 undef	 left	 0	 1.066
tex	 3	 12	 1	 921	 525	 undef	 left	 0	 1.339
tex	 3	 12	 2	 1169	 679	 undef	 left	 0	 1.339
tex	 3	 12	 3	 1139	 592	 undef	 left	 0	 1.339
tex	 3	 12	 4	 1121	 481	 undef	 left	 0	 1.339
tex	 3	 12	 5	 647	 497	 undef	 left	 0	 1.339
tex	 3	 13	 1	 973	 494	 undef	 left	 1	 1.571
tex	 3	 13	 2	 753	 483	 undef	 left	 1	 1.571
tex	 3	 13	 3	 585	 316	 undef	 left	 1	 1.571
tex	 3	 13	 4	 948	 446	 undef	 left	 1	 1.571
tex	 3	 13	 5	 1146	 620	 undef	 left	 1	 1.571
tex	 3	 13	 6	 1115	 728	 undef	 left	 1	 1.571
tex	 3	 14	 1	 966	 521	 undef	 left	 1	 1.559
tex	 3	 14	 2	 859	 509	 undef	 left	 1	 1.559
tex	 3	 14	 3	 818	 464	 undef	 left	 1	 1.559
tex	 3	 14	 4	 1182	 636	 undef	 left	 1	 1.559
tex	 3	 14	 5	 606	 263	 undef	 left	 1	 1.559
tex	 3	 14	 6	 509	 235	 undef	 left	 1	 1.559
tex	 3	 14	 7	 1279	 861	 undef	 left	 1	 1.559
tex	 3	 15	 1	 975	 538	 undef	 left	 0	 1.561
tex	 3	 15	 2	 861	 550	 undef	 left	 0	 1.561
tex	 3	 15	 3	 1055	 613	 undef	 left	 0	 1.561
tex	 3	 15	 4	 744	 650	 undef	 left	 0	 1.561
tex	 3	 15	 5	 732	 462	 undef	 left	 0	 1.561
tex	 3	 15	 6	 1340	 624	 undef	 left	 0	 1.561
tex	 3	 16	 1	 959	 542	 undef	 left	 1	 0.743
tex	 3	 16	 2	 998	 496	 undef	 left	 1	 0.743
tex	 3	 16	 3	 828	 489	 undef	 left	 1	 0.743
tex	 3	 16	 4	 856	 489	 undef	 left	 1	 0.743
tex	 3	 17	 1	 973	 545	 hard	 right	 0	 1.227
tex	 3	 17	 2	 932	 505	 hard	 right	 0	 1.227
tex	 3	 17	 3	 785	 449	 hard	 right	 0	 1.227
tex	 3	 17	 4	 1275	 515	 hard	 right	 0	 1.227
tex	 3	 17	 5	 627	 445	 hard	 right	 0	 1.227
tex	 3	 18	 1	 969	 505	 hard	 right	 0	 1.064
tex	 3	 18	 2	 917	 469	 hard	 right	 0	 1.064
tex	 3	 18	 3	 881	 499	 hard	 right	 0	 1.064
tex	 3	 18	 4	 1238	 647	 hard	 right	 0	 1.064
tex	 3	 18	 5	 1437	 680	 hard	 right	 0	 1.064
tex	 3	 18	 6	 862	 662	 hard	 right	 0	 1.064
tex	 3	 18	 7	 650	 500	 hard	 right	 0	 1.064
tex	 3	 19	 1	 990	 478	 easy	 right	 1	 0.620
tex	 3	 19	 2	 1257	 323	 easy	 right	 1	 0.620
tex	 3	 19	 3	 1236	 312	 easy	 right	 1	 0.620
tex	 3	 20	 1	 960	 553	 hard	 right	 1	 1.544
tex	 3	 20	 2	 1031	 492	 hard	 right	 1	 1.544
tex	 3	 20	 3	 1157	 428	 hard	 right	 1	 1.544
tex	 3	 20	 4	 1313	 469	 hard	 right	 1	 1.544
tex	 3	 20	 5	 700	 536	 hard	 right	 1	 1.544
tex	 3	 20	 6	 637	 486	 hard	 right	 1	 1.544
tex	 3	 20	 7	 530	 590	 hard	 right	 1	 1.544
tex	 3	 21	 1	 995	 531	 hard	 right	 1	 1.106
tex	 3	 21	 2	 960	 501	 hard	 right	 1	 1.106
tex	 3	 21	 3	 766	 507	 hard	 right	 1	 1.106
tex	 3	 21	 4	 599	 675	 hard	 right	 1	 1.106
tex	 3	 21	 5	 540	 713	 hard	 right	 1	 1.106
tex	 3	 22	 1	 975	 564	 easy	 left	 1	 1.590
tex	 3	 22	 2	 889	 635	 easy	 left	 1	 1.590
tex	 3	 22	 3	 897	 633	 easy	 left	 1	 1.590
tex	 3	 23	 1	 961	 537	 hard	 left	 0	 3.564
tex	 3	 23	 2	 759	 337	 hard	 left	 0	 3.564
tex	 3	 23	 3	 1248	 556	 hard	 left	 0	 3.564
tex	 3	 23	 4	 1195	 573	 hard	 left	 0	 3.564
tex	 3	 23	 5	 773	 630	 hard	 left	 0	 3.564
tex	 3	 23	 6	 894	 473	 hard	 left	 0	 3.564
tex	 3	 23	 7	 1064	 497	 hard	 left	 0	 3.564
tex	 3	 23	 8	 1007	 453	 hard	 left	 0	 3.564
tex	 3	 23	 9	 1112	 353	 hard	 left	 0	 3.564
tex	 3	 23	 10	 1003	 417	 hard	 left	 0	 3.564
tex	 3	 24	 1	 973	 534	 easy	 left	 1	 3.200
tex	 3	 24	 2	 581	 411	 easy	 left	 1	 3.200
tex	 3	 24	 3	 574	 381	 easy	 left	 1	 3.200
tex	 3	 24	 4	 558	 354	 easy	 left	 1	 3.200
tex	 3	 24	 5	 577	 382	 easy	 left	 1	 3.200
tex	 3	 25	 1	 961	 520	 easy	 right	 1	 2.200
tex	 3	 25	 2	 910	 481	 easy	 right	 1	 2.200
tex	 3	 25	 3	 653	 543	 easy	 right	 1	 2.200
tex	 3	 25	 4	 1355	 512	 easy	 right	 1	 2.200
tex	 3	 25	 5	 1079	 410	 easy	 right	 1	 2.200
tex	 3	 25	 6	 745	 381	 easy	 right	 1	 2.200
tex	 3	 25	 7	 628	 317	 easy	 right	 1	 2.200
tex	 3	 26	 1	 963	 562	 hard	 left	 1	 0.843
tex	 3	 26	 2	 982	 541	 hard	 left	 1	 0.843
tex	 3	 26	 3	 1029	 617	 hard	 left	 1	 0.843
tex	 3	 27	 1	 976	 550	 easy	 right	 0	 1.462
tex	 3	 27	 2	 938	 536	 easy	 right	 0	 1.462
tex	 3	 27	 3	 667	 405	 easy	 right	 0	 1.462
tex	 3	 27	 4	 1177	 546	 easy	 right	 0	 1.462
tex	 3	 27	 5	 1223	 391	 easy	 right	 0	 1.462
tex	 3	 28	 1	 969	 518	 hard	 left	 1	 0.904
tex	 3	 28	 2	 877	 526	 hard	 left	 1	 0.904
tex	 3	 28	 3	 1319	 511	 hard	 left	 1	 0.904
tex	 3	 28	 4	 1376	 501	 hard	 left	 1	 0.904
tex	 3	 29	 1	 965	 567	 hard	 left	 1	 6.798
tex	 3	 29	 2	 1209	 530	 hard	 left	 1	 6.798
tex	 3	 29	 3	 1217	 777	 hard	 left	 1	 6.798
tex	 3	 29	 4	 1205	 512	 hard	 left	 1	 6.798
tex	 3	 29	 5	 1144	 580	 hard	 left	 1	 6.798
tex	 3	 29	 6	 1151	 823	 hard	 left	 1	 6.798
tex	 3	 29	 7	 1145	 584	 hard	 left	 1	 6.798
tex	 3	 29	 8	 732	 529	 hard	 left	 1	 6.798
tex	 3	 29	 9	 739	 798	 hard	 left	 1	 6.798
tex	 3	 29	 10	 729	 533	 hard	 left	 1	 6.798
tex	 3	 29	 11	 942	 468	 hard	 left	 1	 6.798
tex	 3	 29	 12	 950	 569	 hard	 left	 1	 6.798
tex	 3	 29	 13	 942	 468	 hard	 left	 1	 6.798
tex	 3	 29	 14	 1013	 433	 hard	 left	 1	 6.798
tex	 3	 29	 15	 1103	 429	 hard	 left	 1	 6.798
tex	 3	 29	 16	 1112	 493	 hard	 left	 1	 6.798
tex	 3	 29	 17	 988	 492	 hard	 left	 1	 6.798
tex	 3	 29	 18	 1010	 413	 hard	 left	 1	 6.798
tex	 3	 29	 19	 1077	 347	 hard	 left	 1	 6.798
tex	 3	 29	 20	 915	 411	 hard	 left	 1	 6.798
tex	 3	 29	 21	 827	 518	 hard	 left	 1	 6.798
tex	 3	 29	 22	 1140	 576	 hard	 left	 1	 6.798
tex	 3	 29	 23	 991	 609	 hard	 left	 1	 6.798
tex	 3	 29	 24	 1288	 548	 hard	 left	 1	 6.798
tex	 3	 29	 25	 1387	 533	 hard	 left	 1	 6.798
tex	 3	 29	 26	 1419	 539	 hard	 left	 1	 6.798
tex	 3	 30	 1	 960	 548	 easy	 right	 1	 0.617
tex	 3	 30	 2	 1023	 565	 easy	 right	 1	 0.617
tex	 3	 31	 1	 955	 556	 easy	 left	 1	 1.611
tex	 3	 31	 2	 733	 579	 easy	 left	 1	 1.611
tex	 3	 31	 3	 1261	 607	 easy	 left	 1	 1.611
tex	 3	 31	 4	 1292	 630	 easy	 left	 1	 1.611
tex	 3	 31	 5	 1435	 638	 easy	 left	 1	 1.611
tex	 3	 31	 6	 1034	 459	 easy	 left	 1	 1.611
tex	 3	 32	 1	 948	 554	 hard	 right	 1	 1.231
tex	 3	 32	 2	 963	 526	 hard	 right	 1	 1.231
tex	 3	 32	 3	 1255	 533	 hard	 right	 1	 1.231
tex	 3	 32	 4	 1448	 515	 hard	 right	 1	 1.231
tex	 3	 32	 5	 666	 527	 hard	 right	 1	 1.231
tex	 3	 33	 1	 958	 540	 hard	 left	 1	 1.330
tex	 3	 33	 2	 993	 525	 hard	 left	 1	 1.330
tex	 3	 33	 3	 1162	 590	 hard	 left	 1	 1.330
tex	 3	 33	 4	 731	 562	 hard	 left	 1	 1.330
tex	 3	 33	 5	 531	 580	 hard	 left	 1	 1.330
tex	 3	 33	 6	 479	 570	 hard	 left	 1	 1.330
tex	 3	 34	 1	 960	 505	 hard	 right	 1	 1.038
tex	 3	 34	 2	 815	 515	 hard	 right	 1	 1.038
tex	 3	 34	 3	 1313	 608	 hard	 right	 1	 1.038
tex	 3	 34	 4	 1136	 644	 hard	 right	 1	 1.038
tex	 3	 35	 1	 980	 519	 hard	 right	 1	 1.114
tex	 3	 35	 2	 1092	 532	 hard	 right	 1	 1.114
tex	 3	 35	 3	 1184	 611	 hard	 right	 1	 1.114
tex	 3	 35	 4	 1296	 501	 hard	 right	 1	 1.114
tex	 3	 35	 5	 1085	 571	 hard	 right	 1	 1.114
tex	 3	 35	 6	 1076	 707	 hard	 right	 1	 1.114
tex	 3	 36	 1	 972	 539	 hard	 right	 1	 1.042
tex	 3	 36	 2	 1000	 534	 hard	 right	 1	 1.042
tex	 3	 36	 3	 1264	 580	 hard	 right	 1	 1.042
tex	 3	 36	 4	 824	 587	 hard	 right	 1	 1.042
tex	 3	 36	 5	 1196	 960	 hard	 right	 1	 1.042
tex	 3	 37	 1	 979	 526	 easy	 right	 1	 0.906
tex	 3	 37	 2	 1302	 558	 easy	 right	 1	 0.906
tex	 3	 37	 3	 919	 468	 easy	 right	 1	 0.906
tex	 3	 38	 1	 996	 535	 easy	 right	 1	 0.953
tex	 3	 38	 2	 809	 467	 easy	 right	 1	 0.953
tex	 3	 38	 3	 732	 385	 easy	 right	 1	 0.953
tex	 3	 38	 4	 664	 547	 easy	 right	 1	 0.953
tex	 3	 39	 1	 972	 523	 hard	 left	 1	 1.123
tex	 3	 39	 2	 1171	 456	 hard	 left	 1	 1.123
tex	 3	 39	 3	 1180	 518	 hard	 left	 1	 1.123
tex	 3	 39	 4	 1147	 462	 hard	 left	 1	 1.123
tex	 3	 40	 1	 966	 534	 hard	 right	 0	 0.669
tex	 3	 40	 2	 1327	 561	 hard	 right	 0	 0.669
tex	 3	 40	 3	 788	 600	 hard	 right	 0	 0.669
tex	 3	 41	 1	 966	 554	 easy	 left	 1	 0.596
tex	 3	 41	 2	 708	 560	 easy	 left	 1	 0.596
tex	 3	 41	 3	 690	 575	 easy	 left	 1	 0.596
tex	 3	 42	 1	 948	 537	 hard	 right	 1	 0.631
tex	 3	 42	 2	 876	 534	 hard	 right	 1	 0.631
tex	 3	 42	 3	 788	 395	 hard	 right	 1	 0.631
tex	 3	 42	 4	 767	 381	 hard	 right	 1	 0.631
tex	 3	 43	 1	 949	 541	 hard	 left	 1	 0.838
tex	 3	 43	 2	 836	 535	 hard	 left	 1	 0.838
tex	 3	 43	 3	 722	 669	 hard	 left	 1	 0.838
tex	 3	 44	 1	 976	 556	 hard	 right	 0	 0.616
tex	 3	 44	 2	 1009	 518	 hard	 right	 0	 0.616
tex	 3	 44	 3	 1138	 451	 hard	 right	 0	 0.616
tex	 3	 44	 4	 1150	 424	 hard	 right	 0	 0.616
tex	 3	 45	 1	 996	 557	 easy	 left	 0	 0.700
tex	 3	 45	 2	 952	 565	 easy	 left	 0	 0.700
tex	 3	 45	 3	 864	 509	 easy	 left	 0	 0.700
tex	 3	 45	 4	 1286	 845	 easy	 left	 0	 0.700
tex	 3	 46	 1	 1021	 502	 easy	 right	 1	 0.604
tex	 3	 46	 2	 1047	 728	 easy	 right	 1	 0.604
tex	 3	 46	 3	 1053	 826	 easy	 right	 1	 0.604
tex	 3	 47	 1	 962	 558	 hard	 left	 1	 0.849
tex	 3	 47	 2	 1006	 560	 hard	 left	 1	 0.849
tex	 3	 47	 3	 877	 688	 hard	 left	 1	 0.849
tex	 3	 47	 4	 780	 731	 hard	 left	 1	 0.849
tex	 3	 48	 1	 970	 534	 easy	 left	 1	 1.077
tex	 3	 48	 2	 917	 537	 easy	 left	 1	 1.077
tex	 3	 48	 3	 1250	 605	 easy	 left	 1	 1.077
tex	 3	 48	 4	 1452	 626	 easy	 left	 1	 1.077
tex	 3	 48	 5	 895	 587	 easy	 left	 1	 1.077
tex	 3	 49	 1	 976	 549	 easy	 left	 0	 1.220
tex	 3	 49	 2	 974	 518	 easy	 left	 0	 1.220
tex	 3	 49	 3	 1205	 530	 easy	 left	 0	 1.220
tex	 3	 49	 4	 752	 550	 easy	 left	 0	 1.220
tex	 3	 49	 5	 680	 567	 easy	 left	 0	 1.220
tex	 3	 49	 6	 1391	 531	 easy	 left	 0	 1.220
tex	 3	 50	 1	 955	 586	 hard	 right	 1	 0.820
tex	 3	 50	 2	 957	 543	 hard	 right	 1	 0.820
tex	 3	 50	 3	 865	 477	 hard	 right	 1	 0.820
tex	 3	 51	 1	 971	 571	 hard	 left	 1	 1.067
tex	 3	 51	 2	 1027	 517	 hard	 left	 1	 1.067
tex	 3	 51	 3	 1120	 585	 hard	 left	 1	 1.067
tex	 3	 51	 4	 1061	 732	 hard	 left	 1	 1.067
tex	 3	 51	 5	 1063	 761	 hard	 left	 1	 1.067
tex	 3	 52	 1	 979	 550	 easy	 left	 1	 1.041
tex	 3	 52	 2	 1112	 573	 easy	 left	 1	 1.041
tex	 3	 52	 3	 1391	 669	 easy	 left	 1	 1.041
tex	 3	 52	 4	 989	 572	 easy	 left	 1	 1.041
tex	 3	 53	 1	 961	 550	 hard	 left	 1	 0.840
tex	 3	 53	 2	 1377	 611	 hard	 left	 1	 0.840
tex	 3	 53	 3	 998	 573	 hard	 left	 1	 0.840
tex	 3	 54	 1	 1026	 558	 easy	 right	 1	 0.887
tex	 3	 54	 2	 943	 543	 easy	 right	 1	 0.887
tex	 3	 54	 3	 828	 545	 easy	 right	 1	 0.887
tex	 3	 55	 1	 960	 532	 easy	 left	 1	 0.584
tex	 3	 55	 2	 748	 744	 easy	 left	 1	 0.584
tex	 3	 55	 3	 726	 836	 easy	 left	 1	 0.584
tex	 3	 56	 1	 961	 570	 easy	 right	 1	 1.084
tex	 3	 56	 2	 734	 585	 easy	 right	 1	 1.084
tex	 3	 56	 3	 1096	 564	 easy	 right	 1	 1.084
tex	 3	 56	 4	 1281	 546	 easy	 right	 1	 1.084
tex	 3	 57	 1	 965	 544	 hard	 left	 1	 0.948
tex	 3	 57	 2	 833	 491	 hard	 left	 1	 0.948
tex	 3	 57	 3	 977	 507	 hard	 left	 1	 0.948
tex	 3	 58	 1	 970	 580	 hard	 right	 0	 1.892
tex	 3	 58	 2	 992	 573	 hard	 right	 0	 1.892
tex	 3	 58	 3	 1041	 526	 hard	 right	 0	 1.892
tex	 3	 58	 4	 952	 613	 hard	 right	 0	 1.892
tex	 3	 58	 5	 871	 538	 hard	 right	 0	 1.892
tex	 3	 59	 1	 973	 563	 easy	 left	 0	 0.663
tex	 3	 59	 2	 578	 730	 easy	 left	 0	 0.663
tex	 3	 59	 3	 561	 748	 easy	 left	 0	 0.663
tex	 3	 60	 1	 982	 555	 easy	 left	 0	 1.172
tex	 3	 60	 2	 1053	 531	 easy	 left	 0	 1.172
tex	 3	 60	 3	 892	 549	 easy	 left	 0	 1.172
tex	 3	 60	 4	 1297	 655	 easy	 left	 0	 1.172
tex	 3	 60	 5	 803	 618	 easy	 left	 0	 1.172
tex	 3	 61	 1	 986	 532	 hard	 left	 1	 1.112
tex	 3	 61	 2	 986	 561	 hard	 left	 1	 1.112
tex	 3	 61	 3	 761	 308	 hard	 left	 1	 1.112
tex	 3	 61	 4	 651	 255	 hard	 left	 1	 1.112
tex	 3	 61	 5	 764	 426	 hard	 left	 1	 1.112
tex	 3	 62	 1	 964	 554	 easy	 right	 1	 0.664
tex	 3	 62	 2	 929	 506	 easy	 right	 1	 0.664
tex	 3	 62	 3	 1399	 460	 easy	 right	 1	 0.664
tex	 3	 63	 1	 1075	 514	 easy	 right	 1	 0.654
tex	 3	 63	 2	 1232	 638	 easy	 right	 1	 0.654
tex	 3	 63	 3	 1256	 678	 easy	 right	 1	 0.654
tex	 3	 64	 1	 969	 570	 easy	 right	 1	 0.679
tex	 3	 64	 2	 1259	 592	 easy	 right	 1	 0.679
tex	 3	 64	 3	 1291	 607	 easy	 right	 1	 0.679
tex	 3	 65	 1	 1005	 565	 hard	 left	 1	 1.549
tex	 3	 65	 2	 1160	 564	 hard	 left	 1	 1.549
tex	 3	 65	 3	 747	 517	 hard	 left	 1	 1.549
tex	 3	 65	 4	 1178	 449	 hard	 left	 1	 1.549
tex	 3	 65	 5	 1367	 710	 hard	 left	 1	 1.549
tex	 3	 65	 6	 671	 620	 hard	 left	 1	 1.549
tex	 3	 66	 1	 975	 563	 hard	 right	 0	 1.489
tex	 3	 66	 2	 939	 576	 hard	 right	 0	 1.489
tex	 3	 66	 3	 934	 622	 hard	 right	 0	 1.489
tex	 3	 66	 4	 1229	 500	 hard	 right	 0	 1.489
tex	 3	 66	 5	 835	 522	 hard	 right	 0	 1.489
tex	 3	 67	 1	 968	 530	 easy	 right	 1	 1.442
tex	 3	 67	 2	 1004	 563	 easy	 right	 1	 1.442
tex	 3	 67	 3	 1224	 460	 easy	 right	 1	 1.442
tex	 3	 67	 4	 705	 532	 easy	 right	 1	 1.442
tex	 3	 67	 5	 607	 656	 easy	 right	 1	 1.442
tex	 3	 68	 1	 940	 546	 hard	 right	 1	 1.368
tex	 3	 68	 2	 898	 541	 hard	 right	 1	 1.368
tex	 3	 68	 3	 865	 458	 hard	 right	 1	 1.368
tex	 3	 68	 4	 788	 367	 hard	 right	 1	 1.368
tex	 3	 68	 5	 747	 301	 hard	 right	 1	 1.368
tex	 3	 69	 1	 950	 549	 easy	 left	 1	 1.130
tex	 3	 69	 2	 934	 501	 easy	 left	 1	 1.130
tex	 3	 69	 3	 1065	 467	 easy	 left	 1	 1.130
tex	 3	 69	 4	 1212	 535	 easy	 left	 1	 1.130
tex	 3	 69	 5	 1221	 741	 easy	 left	 1	 1.130
tex	 3	 69	 6	 767	 606	 easy	 left	 1	 1.130
tex	 3	 70	 1	 958	 545	 easy	 right	 1	 0.669
tex	 3	 70	 2	 924	 535	 easy	 right	 1	 0.669
tex	 3	 70	 3	 1323	 669	 easy	 right	 1	 0.669
tex	 3	 70	 4	 1345	 695	 easy	 right	 1	 0.669
tex	 3	 71	 1	 966	 575	 easy	 right	 1	 1.609
tex	 3	 71	 2	 947	 550	 easy	 right	 1	 1.609
tex	 3	 71	 3	 1131	 557	 easy	 right	 1	 1.609
tex	 3	 71	 4	 670	 536	 easy	 right	 1	 1.609
tex	 3	 71	 5	 651	 418	 easy	 right	 1	 1.609
tex	 3	 71	 6	 1011	 618	 easy	 right	 1	 1.609
tex	 3	 71	 7	 1051	 632	 easy	 right	 1	 1.609
tex	 3	 72	 1	 961	 547	 easy	 left	 1	 1.137
tex	 3	 72	 2	 1266	 569	 easy	 left	 1	 1.137
tex	 3	 72	 3	 956	 465	 easy	 left	 1	 1.137
tex	 3	 73	 1	 959	 543	 easy	 right	 1	 0.590
tex	 3	 73	 2	 1029	 795	 easy	 right	 1	 0.590
tex	 3	 74	 1	 965	 566	 easy	 left	 1	 1.550
tex	 3	 74	 2	 1211	 663	 easy	 left	 1	 1.550
tex	 3	 74	 3	 1069	 695	 easy	 left	 1	 1.550
tex	 3	 74	 4	 1130	 485	 easy	 left	 1	 1.550
tex	 3	 74	 5	 953	 493	 easy	 left	 1	 1.550
tex	 3	 74	 6	 805	 532	 easy	 left	 1	 1.550
tex	 3	 75	 1	 965	 561	 hard	 left	 1	 1.095
tex	 3	 75	 2	 1163	 424	 hard	 left	 1	 1.095
tex	 3	 75	 3	 1221	 566	 hard	 left	 1	 1.095
tex	 3	 75	 4	 1098	 462	 hard	 left	 1	 1.095
tex	 3	 75	 5	 1086	 405	 hard	 left	 1	 1.095
tex	 3	 76	 1	 965	 531	 easy	 left	 1	 1.950
tex	 3	 76	 2	 853	 433	 easy	 left	 1	 1.950
