condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 easySide	 accuracy	 RT
tex	 10	 52	 6	 875	 85	 439	 easy	 left	 1	 1.646
tex	 10	 52	 7	 985	 -25	 480	 easy	 left	 1	 1.646
tex	 10	 53	 1	 936	 24	 544	 hard	 left	 1	 2.194
tex	 10	 53	 2	 1120	 -160	 603	 hard	 left	 1	 2.194
tex	 10	 53	 3	 1310	 -350	 645	 hard	 left	 1	 2.194
tex	 10	 53	 4	 1149	 -189	 759	 hard	 left	 1	 2.194
tex	 10	 53	 5	 1233	 -273	 703	 hard	 left	 1	 2.194
tex	 10	 53	 6	 1275	 -315	 763	 hard	 left	 1	 2.194
tex	 10	 53	 7	 770	 190	 402	 hard	 left	 1	 2.194
tex	 10	 53	 8	 1206	 -246	 895	 hard	 left	 1	 2.194
tex	 10	 54	 1	 930	 -30	 549	 easy	 right	 1	 1.818
tex	 10	 54	 2	 1070	 110	 586	 easy	 right	 1	 1.818
tex	 10	 54	 3	 699	 -261	 546	 easy	 right	 1	 1.818
tex	 10	 54	 4	 559	 -401	 393	 easy	 right	 1	 1.818
tex	 10	 54	 5	 463	 -497	 283	 easy	 right	 1	 1.818
tex	 10	 54	 6	 1120	 160	 851	 easy	 right	 1	 1.818
tex	 10	 54	 7	 802	 -158	 795	 easy	 right	 1	 1.818
tex	 10	 55	 1	 943	 17	 569	 easy	 left	 1	 0.724
tex	 10	 55	 2	 736	 224	 780	 easy	 left	 1	 0.724
tex	 10	 55	 3	 692	 268	 822	 easy	 left	 1	 0.724
tex	 10	 55	 4	 975	 -15	 651	 easy	 left	 1	 0.724
tex	 10	 56	 1	 949	 -11	 560	 easy	 right	 1	 1.427
tex	 10	 56	 2	 850	 -110	 499	 easy	 right	 1	 1.427
tex	 10	 56	 3	 1021	 61	 609	 easy	 right	 1	 1.427
tex	 10	 56	 4	 739	 -221	 556	 easy	 right	 1	 1.427
tex	 10	 56	 5	 581	 -379	 454	 easy	 right	 1	 1.427
tex	 10	 56	 6	 483	 -477	 240	 easy	 right	 1	 1.427
tex	 10	 56	 7	 1275	 315	 646	 easy	 right	 1	 1.427
tex	 10	 57	 1	 915	 45	 542	 hard	 left	 1	 1.089
tex	 10	 57	 2	 965	 -5	 493	 hard	 left	 1	 1.089
tex	 10	 57	 3	 1202	 -242	 638	 hard	 left	 1	 1.089
tex	 10	 57	 4	 1356	 -396	 477	 hard	 left	 1	 1.089
tex	 10	 57	 5	 737	 223	 474	 hard	 left	 1	 1.089
tex	 10	 58	 1	 934	 -26	 536	 hard	 right	 1	 2.617
tex	 10	 58	 2	 878	 -82	 532	 hard	 right	 1	 2.617
tex	 10	 58	 3	 1033	 73	 534	 hard	 right	 1	 2.617
tex	 10	 58	 4	 620	 -340	 309	 hard	 right	 1	 2.617
tex	 10	 58	 5	 592	 -368	 300	 hard	 right	 1	 2.617
tex	 10	 58	 6	 730	 -230	 498	 hard	 right	 1	 2.617
tex	 10	 58	 7	 766	 -194	 505	 hard	 right	 1	 2.617
tex	 10	 58	 8	 678	 -282	 718	 hard	 right	 1	 2.617
tex	 10	 58	 9	 841	 -119	 833	 hard	 right	 1	 2.617
tex	 10	 58	 10	 1028	 68	 725	 hard	 right	 1	 2.617
tex	 10	 58	 11	 1311	 351	 529	 hard	 right	 1	 2.617
tex	 10	 58	 12	 1263	 303	 851	 hard	 right	 1	 2.617
tex	 10	 59	 1	 917	 43	 572	 easy	 left	 1	 1.012
tex	 10	 59	 2	 928	 32	 563	 easy	 left	 1	 1.012
tex	 10	 59	 3	 978	 -18	 708	 easy	 left	 1	 1.012
tex	 10	 59	 4	 512	 448	 771	 easy	 left	 1	 1.012
tex	 10	 59	 5	 530	 430	 753	 easy	 left	 1	 1.012
tex	 10	 59	 6	 594	 366	 468	 easy	 left	 1	 1.012
tex	 10	 60	 1	 941	 19	 565	 easy	 left	 1	 1.380
tex	 10	 60	 2	 817	 143	 526	 easy	 left	 1	 1.380
tex	 10	 60	 3	 636	 324	 449	 easy	 left	 1	 1.380
tex	 10	 60	 4	 1082	 -122	 491	 easy	 left	 1	 1.380
tex	 10	 60	 5	 1243	 -283	 603	 easy	 left	 1	 1.380
tex	 10	 60	 6	 676	 284	 660	 easy	 left	 1	 1.380
tex	 10	 61	 1	 958	 2	 549	 hard	 left	 1	 2.900
tex	 10	 61	 2	 924	 36	 529	 hard	 left	 1	 2.900
tex	 10	 61	 3	 1017	 -57	 461	 hard	 left	 1	 2.900
tex	 10	 61	 4	 1239	 -279	 707	 hard	 left	 1	 2.900
tex	 10	 61	 5	 1011	 -51	 724	 hard	 left	 1	 2.900
tex	 10	 61	 6	 977	 -17	 693	 hard	 left	 1	 2.900
tex	 10	 61	 7	 1289	 -329	 813	 hard	 left	 1	 2.900
tex	 10	 61	 8	 1200	 -240	 431	 hard	 left	 1	 2.900
tex	 10	 61	 9	 1008	 -48	 460	 hard	 left	 1	 2.900
tex	 10	 61	 10	 594	 366	 421	 hard	 left	 1	 2.900
tex	 10	 61	 11	 1163	 -203	 801	 hard	 left	 1	 2.900
tex	 10	 61	 12	 1322	 -362	 909	 hard	 left	 1	 2.900
tex	 10	 61	 13	 1303	 -343	 877	 hard	 left	 1	 2.900
tex	 10	 61	 14	 1384	 -424	 890	 hard	 left	 1	 2.900
tex	 10	 61	 15	 863	 97	 799	 hard	 left	 1	 2.900
tex	 10	 62	 1	 936	 -24	 549	 easy	 right	 1	 1.182
tex	 10	 62	 2	 1346	 386	 524	 easy	 right	 1	 1.182
tex	 10	 62	 3	 1380	 420	 475	 easy	 right	 1	 1.182
tex	 10	 63	 1	 945	 -15	 559	 easy	 right	 1	 0.783
tex	 10	 63	 2	 1222	 262	 646	 easy	 right	 1	 0.783
tex	 10	 63	 3	 1258	 298	 657	 easy	 right	 1	 0.783
tex	 10	 63	 4	 1081	 121	 569	 easy	 right	 1	 0.783
tex	 10	 64	 1	 948	 -12	 535	 easy	 right	 1	 0.591
tex	 10	 64	 2	 1292	 332	 587	 easy	 right	 1	 0.591
tex	 10	 65	 1	 946	 14	 563	 hard	 left	 1	 0.934
tex	 10	 65	 2	 1163	 -203	 554	 hard	 left	 1	 0.934
tex	 10	 65	 3	 1301	 -341	 765	 hard	 left	 1	 0.934
tex	 10	 65	 4	 686	 274	 514	 hard	 left	 1	 0.934
tex	 10	 66	 1	 955	 -5	 574	 hard	 right	 1	 1.012
tex	 10	 66	 2	 945	 -15	 530	 hard	 right	 1	 1.012
tex	 10	 66	 3	 1253	 293	 507	 hard	 right	 1	 1.012
tex	 10	 66	 4	 657	 -303	 332	 hard	 right	 1	 1.012
tex	 10	 66	 5	 520	 -440	 268	 hard	 right	 1	 1.012
tex	 10	 67	 1	 947	 -13	 532	 easy	 right	 1	 0.953
tex	 10	 67	 2	 772	 -188	 310	 easy	 right	 1	 0.953
tex	 10	 67	 3	 694	 -266	 721	 easy	 right	 1	 0.953
tex	 10	 67	 4	 943	 -17	 712	 easy	 right	 1	 0.953
tex	 10	 68	 1	 954	 -6	 542	 hard	 right	 1	 0.489
tex	 10	 68	 2	 876	 -84	 520	 hard	 right	 1	 0.489
tex	 10	 68	 3	 771	 -189	 309	 hard	 right	 1	 0.489
tex	 10	 68	 4	 744	 -216	 279	 hard	 right	 1	 0.489
tex	 10	 69	 1	 940	 20	 538	 easy	 left	 1	 1.145
tex	 10	 69	 2	 753	 207	 316	 easy	 left	 1	 1.145
tex	 10	 69	 3	 1074	 -114	 672	 easy	 left	 1	 1.145
tex	 10	 69	 4	 1308	 -348	 823	 easy	 left	 1	 1.145
tex	 10	 69	 5	 1234	 -274	 546	 easy	 left	 1	 1.145
tex	 10	 70	 1	 929	 -31	 513	 easy	 right	 1	 1.061
tex	 10	 70	 2	 1299	 339	 659	 easy	 right	 1	 1.061
tex	 10	 71	 1	 937	 -23	 558	 easy	 right	 1	 1.006
tex	 10	 71	 2	 808	 -152	 410	 easy	 right	 1	 1.006
tex	 10	 71	 3	 761	 -199	 704	 easy	 right	 1	 1.006
tex	 10	 71	 4	 1261	 301	 722	 easy	 right	 1	 1.006
tex	 10	 71	 5	 1420	 460	 747	 easy	 right	 1	 1.006
tex	 10	 72	 1	 943	 17	 565	 easy	 left	 0	 0.799
tex	 10	 73	 1	 907	 -53	 525	 easy	 right	 1	 1.033
tex	 10	 73	 2	 961	 1	 542	 easy	 right	 1	 1.033
tex	 10	 73	 3	 822	 -138	 422	 easy	 right	 1	 1.033
tex	 10	 73	 4	 1009	 49	 798	 easy	 right	 1	 1.033
tex	 10	 73	 5	 1018	 58	 847	 easy	 right	 1	 1.033
tex	 10	 74	 1	 960	 0	 579	 easy	 left	 1	 1.474
tex	 10	 74	 2	 953	 7	 551	 easy	 left	 1	 1.474
tex	 10	 74	 3	 788	 172	 468	 easy	 left	 1	 1.474
tex	 10	 74	 4	 632	 328	 237	 easy	 left	 1	 1.474
tex	 10	 74	 5	 953	 7	 762	 easy	 left	 1	 1.474
tex	 10	 74	 6	 1112	 -152	 827	 easy	 left	 1	 1.474
tex	 10	 74	 7	 1286	 -326	 430	 easy	 left	 1	 1.474
tex	 10	 75	 1	 955	 5	 565	 hard	 left	 1	 0.946
tex	 10	 75	 2	 999	 -39	 443	 hard	 left	 1	 0.946
tex	 10	 75	 3	 1074	 -114	 396	 hard	 left	 1	 0.946
tex	 10	 75	 4	 1094	 -134	 388	 hard	 left	 1	 0.946
tex	 10	 76	 1	 943	 17	 542	 easy	 left	 1	 1.393
tex	 10	 76	 2	 962	 -2	 372	 easy	 left	 1	 1.393
tex	 10	 76	 3	 1157	 -197	 647	 easy	 left	 1	 1.393
tex	 10	 76	 4	 1094	 -134	 800	 easy	 left	 1	 1.393
tex	 10	 76	 5	 630	 330	 485	 easy	 left	 1	 1.393
tex	 10	 76	 6	 595	 365	 300	 easy	 left	 1	 1.393
tex	 10	 77	 1	 967	 -7	 547	 hard	 left	 1	 0.673
tex	 10	 77	 2	 943	 17	 544	 hard	 left	 1	 0.673
tex	 10	 77	 3	 1035	 -75	 561	 hard	 left	 1	 0.673
tex	 10	 77	 4	 1173	 -213	 651	 hard	 left	 1	 0.673
tex	 10	 78	 1	 956	 -4	 554	 hard	 right	 1	 1.624
tex	 10	 78	 2	 923	 -37	 540	 hard	 right	 1	 1.624
tex	 10	 78	 3	 1087	 127	 587	 hard	 right	 1	 1.624
tex	 10	 78	 4	 829	 -131	 630	 hard	 right	 1	 1.624
tex	 10	 78	 5	 558	 -402	 410	 hard	 right	 1	 1.624
tex	 10	 78	 6	 602	 -358	 730	 hard	 right	 1	 1.624
tex	 10	 78	 7	 1058	 98	 572	 hard	 right	 1	 1.624
tex	 10	 78	 8	 1282	 322	 561	 hard	 right	 1	 1.624
tex	 10	 79	 1	 807	 153	 518	 easy	 left	 1	 1.012
tex	 10	 79	 2	 862	 98	 475	 easy	 left	 1	 1.012
tex	 10	 79	 3	 1057	 -97	 441	 easy	 left	 1	 1.012
tex	 10	 80	 1	 953	 -7	 547	 hard	 right	 1	 1.255
tex	 10	 80	 2	 781	 -179	 431	 hard	 right	 1	 1.255
tex	 10	 80	 3	 749	 -211	 297	 hard	 right	 1	 1.255
tex	 10	 80	 4	 978	 18	 451	 hard	 right	 1	 1.255
tex	 10	 80	 5	 1302	 342	 440	 hard	 right	 1	 1.255
tex	 10	 80	 6	 801	 -159	 297	 hard	 right	 1	 1.255
tex	 10	 81	 1	 965	 5	 600	 hard	 right	 1	 2.131
tex	 10	 81	 2	 824	 -136	 371	 hard	 right	 1	 2.131
tex	 10	 81	 3	 600	 -360	 261	 hard	 right	 1	 2.131
tex	 10	 81	 4	 1093	 133	 517	 hard	 right	 1	 2.131
tex	 10	 81	 5	 944	 -16	 708	 hard	 right	 1	 2.131
tex	 10	 81	 6	 865	 -95	 571	 hard	 right	 1	 2.131
tex	 10	 81	 7	 752	 -208	 431	 hard	 right	 1	 2.131
tex	 10	 81	 8	 1165	 205	 533	 hard	 right	 1	 2.131
tex	 10	 82	 1	 952	 -8	 570	 easy	 right	 1	 0.609
tex	 10	 82	 2	 1146	 186	 336	 easy	 right	 1	 0.609
tex	 10	 82	 3	 1164	 204	 299	 easy	 right	 1	 0.609
tex	 10	 82	 4	 839	 -121	 424	 easy	 right	 1	 0.609
tex	 10	 83	 1	 941	 -19	 558	 easy	 right	 1	 4.363
tex	 10	 83	 2	 948	 -12	 504	 easy	 right	 1	 4.363
tex	 10	 83	 3	 787	 -173	 287	 easy	 right	 1	 4.363
tex	 10	 83	 4	 643	 -317	 387	 easy	 right	 1	 4.363
tex	 10	 83	 5	 878	 -82	 681	 easy	 right	 1	 4.363
tex	 10	 83	 6	 798	 -162	 330	 easy	 right	 1	 4.363
tex	 10	 83	 7	 669	 -291	 352	 easy	 right	 1	 4.363
tex	 10	 83	 8	 981	 21	 454	 easy	 right	 1	 4.363
tex	 10	 83	 9	 1420	 460	 355	 easy	 right	 1	 4.363
tex	 10	 83	 10	 834	 -126	 354	 easy	 right	 1	 4.363
tex	 10	 83	 11	 955	 -5	 557	 easy	 right	 1	 4.363
tex	 10	 83	 12	 916	 -44	 436	 easy	 right	 1	 4.363
tex	 10	 83	 13	 802	 -158	 393	 easy	 right	 1	 4.363
tex	 10	 83	 14	 847	 -113	 427	 easy	 right	 1	 4.363
tex	 10	 84	 1	 965	 -5	 562	 easy	 left	 1	 1.721
tex	 10	 84	 2	 1075	 -115	 532	 easy	 left	 1	 1.721
tex	 10	 84	 3	 809	 151	 520	 easy	 left	 1	 1.721
tex	 10	 84	 4	 559	 401	 682	 easy	 left	 1	 1.721
tex	 10	 84	 5	 585	 375	 350	 easy	 left	 1	 1.721
tex	 10	 85	 1	 972	 -12	 560	 easy	 left	 1	 0.975
tex	 10	 85	 2	 799	 161	 344	 easy	 left	 1	 0.975
tex	 10	 85	 3	 764	 196	 301	 easy	 left	 1	 0.975
tex	 10	 85	 4	 788	 172	 290	 easy	 left	 1	 0.975
tex	 10	 86	 1	 991	 -31	 568	 hard	 left	 0	 6.854
tex	 10	 86	 2	 1190	 -230	 413	 hard	 left	 0	 6.854
tex	 10	 86	 3	 800	 160	 322	 hard	 left	 0	 6.854
tex	 10	 86	 4	 1230	 -270	 314	 hard	 left	 0	 6.854
tex	 10	 86	 5	 1896	 -936	 -125	 hard	 left	 0	 6.854
tex	 10	 86	 6	 1120	 -160	 492	 hard	 left	 0	 6.854
tex	 10	 86	 7	 859	 101	 696	 hard	 left	 0	 6.854
tex	 10	 86	 8	 1174	 -214	 546	 hard	 left	 0	 6.854
tex	 10	 86	 9	 1532	 -572	 262	 hard	 left	 0	 6.854
tex	 10	 86	 10	 743	 217	 308	 hard	 left	 0	 6.854
tex	 10	 86	 11	 980	 -20	 477	 hard	 left	 0	 6.854
tex	 10	 86	 12	 1039	 -79	 747	 hard	 left	 0	 6.854
tex	 10	 86	 13	 931	 29	 501	 hard	 left	 0	 6.854
tex	 10	 86	 14	 879	 81	 525	 hard	 left	 0	 6.854
tex	 10	 86	 15	 800	 160	 635	 hard	 left	 0	 6.854
tex	 10	 86	 16	 904	 56	 368	 hard	 left	 0	 6.854
tex	 10	 86	 17	 1347	 -387	 293	 hard	 left	 0	 6.854
tex	 10	 86	 18	 974	 -14	 311	 hard	 left	 0	 6.854
tex	 10	 86	 19	 1350	 -390	 309	 hard	 left	 0	 6.854
tex	 10	 86	 20	 1964	 -1004	 -63	 hard	 left	 0	 6.854
tex	 10	 86	 21	 937	 23	 566	 hard	 left	 0	 6.854
tex	 10	 87	 1	 918	 -42	 672	 hard	 right	 1	 7.809
tex	 10	 87	 2	 897	 -63	 334	 hard	 right	 1	 7.809
tex	 10	 87	 3	 1455	 495	 278	 hard	 right	 1	 7.809
tex	 10	 87	 4	 974	 14	 167	 hard	 right	 1	 7.809
tex	 10	 87	 5	 1564	 604	 213	 hard	 right	 1	 7.809
tex	 10	 87	 6	 874	 -86	 382	 hard	 right	 1	 7.809
tex	 10	 87	 7	 1385	 425	 219	 hard	 right	 1	 7.809
tex	 10	 87	 8	 1271	 311	 281	 hard	 right	 1	 7.809
tex	 10	 87	 9	 806	 -154	 249	 hard	 right	 1	 7.809
tex	 10	 87	 10	 1107	 147	 309	 hard	 right	 1	 7.809
tex	 10	 87	 11	 949	 -11	 494	 hard	 right	 1	 7.809
tex	 10	 87	 12	 798	 -162	 424	 hard	 right	 1	 7.809
tex	 10	 87	 13	 928	 -32	 414	 hard	 right	 1	 7.809
tex	 10	 87	 14	 1033	 73	 531	 hard	 right	 1	 7.809
tex	 10	 87	 15	 829	 -131	 433	 hard	 right	 1	 7.809
tex	 10	 87	 16	 966	 6	 473	 hard	 right	 1	 7.809
tex	 10	 88	 1	 997	 37	 575	 easy	 right	 1	 0.949
tex	 10	 88	 2	 1239	 279	 527	 easy	 right	 1	 0.949
tex	 10	 89	 1	 956	 -4	 555	 hard	 right	 1	 1.161
tex	 10	 89	 2	 827	 -133	 382	 hard	 right	 1	 1.161
tex	 10	 89	 3	 767	 -193	 363	 hard	 right	 1	 1.161
tex	 10	 90	 1	 956	 4	 551	 hard	 left	 0	 0.728
tex	 10	 90	 2	 909	 51	 503	 hard	 left	 0	 0.728
tex	 10	 90	 3	 833	 127	 339	 hard	 left	 0	 0.728
tex	 10	 90	 4	 1098	 -138	 624	 hard	 left	 0	 0.728
tex	 10	 91	 1	 951	 9	 525	 easy	 left	 1	 0.666
tex	 10	 91	 2	 509	 451	 641	 easy	 left	 1	 0.666
tex	 10	 91	 3	 543	 417	 656	 easy	 left	 1	 0.666
tex	 10	 92	 1	 949	 -11	 541	 easy	 right	 1	 1.337
tex	 10	 92	 2	 1365	 405	 470	 easy	 right	 1	 1.337
tex	 10	 92	 3	 947	 -13	 525	 easy	 right	 1	 1.337
tex	 10	 92	 4	 823	 -137	 456	 easy	 right	 1	 1.337
tex	 10	 92	 5	 1244	 284	 713	 easy	 right	 1	 1.337
tex	 10	 92	 6	 781	 -179	 391	 easy	 right	 1	 1.337
tex	 10	 92	 7	 945	 -15	 416	 easy	 right	 1	 1.337
tex	 10	 92	 8	 480	 -480	 353	 easy	 right	 1	 1.337
tex	 10	 93	 1	 949	 11	 527	 hard	 left	 1	 1.415
tex	 10	 93	 2	 1103	 -143	 623	 hard	 left	 1	 1.415
tex	 10	 93	 3	 1159	 -199	 852	 hard	 left	 1	 1.415
tex	 10	 93	 4	 1138	 -178	 876	 hard	 left	 1	 1.415
tex	 10	 94	 1	 943	 17	 560	 hard	 left	 1	 1.176
tex	 10	 94	 2	 962	 -2	 390	 hard	 left	 1	 1.176
tex	 10	 94	 3	 1007	 -47	 363	 hard	 left	 1	 1.176
tex	 10	 94	 4	 1188	 -228	 800	 hard	 left	 1	 1.176
tex	 10	 94	 5	 601	 359	 718	 hard	 left	 1	 1.176
tex	 10	 94	 6	 771	 189	 336	 hard	 left	 1	 1.176
tex	 10	 95	 1	 953	 7	 537	 easy	 left	 0	 0.898
tex	 10	 95	 2	 1105	 -145	 618	 easy	 left	 0	 0.898
tex	 10	 95	 3	 1219	 -259	 723	 easy	 left	 0	 0.898
tex	 10	 95	 4	 617	 343	 580	 easy	 left	 0	 0.898
tex	 10	 95	 5	 532	 428	 506	 easy	 left	 0	 0.898
tex	 10	 96	 1	 961	 -1	 550	 hard	 left	 1	 2.080
tex	 10	 96	 2	 934	 26	 520	 hard	 left	 1	 2.080
tex	 10	 96	 3	 717	 243	 464	 hard	 left	 1	 2.080
tex	 10	 96	 4	 607	 353	 430	 hard	 left	 1	 2.080
tex	 10	 96	 5	 1313	 -353	 544	 hard	 left	 1	 2.080
tex	 10	 96	 6	 1383	 -423	 452	 hard	 left	 1	 2.080
tex	 10	 96	 7	 1410	 -450	 442	 hard	 left	 1	 2.080
tex	 10	 96	 8	 1173	 -213	 442	 hard	 left	 1	 2.080
tex	 11	 17	 1	 981	 21	 533	 hard	 right	 1	 6.047
tex	 11	 17	 2	 955	 -5	 522	 hard	 right	 1	 6.047
tex	 11	 17	 3	 637	 -323	 411	 hard	 right	 1	 6.047
tex	 11	 17	 4	 760	 -200	 317	 hard	 right	 1	 6.047
tex	 11	 17	 5	 650	 -310	 408	 hard	 right	 1	 6.047
tex	 11	 17	 6	 615	 -345	 459	 hard	 right	 1	 6.047
tex	 11	 17	 7	 631	 -329	 407	 hard	 right	 1	 6.047
tex	 11	 17	 8	 657	 -303	 411	 hard	 right	 1	 6.047
tex	 11	 17	 9	 691	 -269	 404	 hard	 right	 1	 6.047
tex	 11	 17	 10	 656	 -304	 406	 hard	 right	 1	 6.047
tex	 11	 18	 1	 971	 11	 516	 hard	 right	 1	 1.403
tex	 11	 18	 2	 629	 -331	 366	 hard	 right	 1	 1.403
tex	 11	 18	 3	 807	 -153	 536	 hard	 right	 1	 1.403
tex	 11	 18	 4	 861	 -99	 729	 hard	 right	 1	 1.403
tex	 11	 18	 5	 774	 -186	 705	 hard	 right	 1	 1.403
tex	 11	 18	 6	 794	 -166	 724	 hard	 right	 1	 1.403
tex	 11	 19	 1	 955	 -5	 522	 easy	 right	 1	 0.879
tex	 11	 19	 2	 802	 -158	 510	 easy	 right	 1	 0.879
tex	 11	 19	 3	 1279	 319	 303	 easy	 right	 1	 0.879
tex	 11	 19	 4	 1234	 274	 324	 easy	 right	 1	 0.879
tex	 11	 19	 5	 1209	 249	 307	 easy	 right	 1	 0.879
tex	 11	 20	 1	 968	 8	 532	 hard	 right	 0	 1.531
tex	 11	 20	 2	 981	 21	 400	 hard	 right	 0	 1.531
tex	 11	 20	 3	 844	 -116	 402	 hard	 right	 0	 1.531
tex	 11	 20	 4	 623	 -337	 606	 hard	 right	 0	 1.531
tex	 11	 20	 5	 688	 -272	 598	 hard	 right	 0	 1.531
tex	 11	 20	 6	 780	 -180	 702	 hard	 right	 0	 1.531
tex	 11	 20	 7	 1196	 236	 672	 hard	 right	 0	 1.531
tex	 11	 20	 8	 1066	 106	 417	 hard	 right	 0	 1.531
tex	 11	 21	 1	 950	 -10	 522	 hard	 right	 0	 2.709
tex	 11	 21	 2	 830	 -130	 469	 hard	 right	 0	 2.709
tex	 11	 21	 3	 631	 -329	 453	 hard	 right	 0	 2.709
tex	 11	 21	 4	 802	 -158	 552	 hard	 right	 0	 2.709
tex	 11	 21	 5	 703	 -257	 700	 hard	 right	 0	 2.709
tex	 11	 21	 6	 661	 -299	 680	 hard	 right	 0	 2.709
tex	 11	 21	 7	 603	 -357	 652	 hard	 right	 0	 2.709
tex	 11	 21	 8	 630	 -330	 661	 hard	 right	 0	 2.709
tex	 11	 21	 9	 883	 -77	 848	 hard	 right	 0	 2.709
tex	 11	 21	 10	 922	 -38	 865	 hard	 right	 0	 2.709
tex	 11	 21	 11	 633	 -327	 888	 hard	 right	 0	 2.709
tex	 11	 21	 12	 1185	 225	 443	 hard	 right	 0	 2.709
tex	 11	 21	 13	 1014	 54	 541	 hard	 right	 0	 2.709
tex	 11	 22	 1	 963	 -3	 553	 easy	 left	 1	 1.084
tex	 11	 22	 2	 765	 195	 508	 easy	 left	 1	 1.084
tex	 11	 22	 3	 895	 65	 627	 easy	 left	 1	 1.084
tex	 11	 22	 4	 1188	 -228	 747	 easy	 left	 1	 1.084
tex	 11	 22	 5	 846	 114	 564	 easy	 left	 1	 1.084
tex	 11	 22	 6	 886	 74	 612	 easy	 left	 1	 1.084
tex	 11	 23	 1	 967	 -7	 536	 hard	 left	 1	 3.672
tex	 11	 23	 2	 912	 48	 531	 hard	 left	 1	 3.672
tex	 11	 23	 3	 942	 18	 708	 hard	 left	 1	 3.672
tex	 11	 23	 4	 804	 156	 723	 hard	 left	 1	 3.672
tex	 11	 23	 5	 1264	 -304	 551	 hard	 left	 1	 3.672
tex	 11	 23	 6	 1294	 -334	 773	 hard	 left	 1	 3.672
tex	 11	 23	 7	 1152	 -192	 905	 hard	 left	 1	 3.672
tex	 11	 23	 8	 1047	 -87	 447	 hard	 left	 1	 3.672
tex	 11	 23	 9	 1070	 -110	 263	 hard	 left	 1	 3.672
tex	 11	 23	 10	 673	 287	 396	 hard	 left	 1	 3.672
tex	 11	 23	 11	 863	 97	 375	 hard	 left	 1	 3.672
tex	 11	 23	 12	 1263	 -303	 694	 hard	 left	 1	 3.672
tex	 11	 23	 13	 1170	 -210	 497	 hard	 left	 1	 3.672
tex	 11	 23	 14	 1011	 -51	 499	 hard	 left	 1	 3.672
tex	 11	 24	 1	 962	 -2	 514	 easy	 left	 1	 1.032
tex	 11	 24	 2	 894	 66	 491	 easy	 left	 1	 1.032
tex	 11	 24	 3	 582	 378	 367	 easy	 left	 1	 1.032
tex	 11	 24	 4	 898	 62	 349	 easy	 left	 1	 1.032
tex	 11	 24	 5	 558	 402	 354	 easy	 left	 1	 1.032
tex	 11	 25	 1	 954	 -6	 524	 easy	 right	 1	 3.985
tex	 11	 25	 2	 625	 -335	 375	 easy	 right	 1	 3.985
tex	 11	 25	 3	 948	 -12	 629	 easy	 right	 1	 3.985
tex	 11	 25	 4	 1329	 369	 653	 easy	 right	 1	 3.985
tex	 11	 25	 5	 799	 -161	 790	 easy	 right	 1	 3.985
tex	 11	 25	 6	 859	 -101	 872	 easy	 right	 1	 3.985
tex	 11	 25	 7	 616	 -344	 625	 easy	 right	 1	 3.985
tex	 11	 25	 8	 643	 -317	 752	 easy	 right	 1	 3.985
tex	 11	 25	 9	 531	 -429	 959	 easy	 right	 1	 3.985
tex	 11	 25	 10	 569	 -391	 932	 easy	 right	 1	 3.985
tex	 11	 25	 11	 723	 -237	 365	 easy	 right	 1	 3.985
tex	 11	 25	 12	 741	 -219	 500	 easy	 right	 1	 3.985
tex	 11	 25	 13	 739	 -221	 393	 easy	 right	 1	 3.985
tex	 11	 25	 14	 640	 -320	 361	 easy	 right	 1	 3.985
tex	 11	 25	 15	 586	 -374	 342	 easy	 right	 1	 3.985
tex	 11	 25	 16	 734	 -226	 362	 easy	 right	 1	 3.985
tex	 11	 25	 17	 679	 -281	 410	 easy	 right	 1	 3.985
tex	 11	 26	 1	 952	 8	 524	 hard	 left	 1	 1.942
tex	 11	 26	 2	 951	 9	 468	 hard	 left	 1	 1.942
tex	 11	 26	 3	 1031	 -71	 555	 hard	 left	 1	 1.942
tex	 11	 26	 4	 1042	 -82	 557	 hard	 left	 1	 1.942
tex	 11	 26	 5	 952	 8	 531	 hard	 left	 1	 1.942
tex	 11	 27	 1	 930	 -30	 510	 easy	 right	 1	 1.458
tex	 11	 27	 2	 826	 -134	 478	 easy	 right	 1	 1.458
tex	 11	 27	 3	 615	 -345	 430	 easy	 right	 1	 1.458
tex	 11	 27	 4	 818	 -142	 764	 easy	 right	 1	 1.458
tex	 11	 27	 5	 757	 -203	 494	 easy	 right	 1	 1.458
tex	 11	 27	 6	 927	 -33	 589	 easy	 right	 1	 1.458
tex	 11	 27	 7	 1266	 306	 577	 easy	 right	 1	 1.458
tex	 11	 28	 1	 952	 8	 535	 hard	 left	 1	 1.558
tex	 11	 28	 2	 1034	 -74	 498	 hard	 left	 1	 1.558
tex	 11	 28	 3	 975	 -15	 406	 hard	 left	 1	 1.558
tex	 11	 28	 4	 1379	 -419	 475	 hard	 left	 1	 1.558
tex	 11	 28	 5	 1344	 -384	 469	 hard	 left	 1	 1.558
tex	 11	 28	 6	 997	 -37	 473	 hard	 left	 1	 1.558
tex	 11	 28	 7	 1344	 -384	 453	 hard	 left	 1	 1.558
tex	 11	 29	 1	 950	 10	 528	 hard	 left	 1	 2.430
tex	 11	 29	 2	 1202	 -242	 498	 hard	 left	 1	 2.430
tex	 11	 29	 3	 1151	 -191	 580	 hard	 left	 1	 2.430
tex	 11	 29	 4	 1045	 -85	 402	 hard	 left	 1	 2.430
tex	 11	 29	 5	 1223	 -263	 358	 hard	 left	 1	 2.430
