"subj","trialNum","fixNum","fixX","xFixFlip","targSide"
"2635","5",44,5,813,-147,"absent"
"2636","5",44,6,851,-109,"absent"
"2637","5",44,7,828,-132,"absent"
"2638","5",44,8,640,-320,"absent"
"2639","5",44,9,1400,440,"absent"
"2640","5",44,10,1344,384,"absent"
"2641","5",44,11,1051,91,"absent"
"2642","5",44,12,1082,122,"absent"
"2643","5",44,13,670,-290,"absent"
"2644","5",44,14,611,-349,"absent"
"2645","5",44,15,477,-483,"absent"
"2646","5",44,16,961,1,"absent"
"2647","5",44,17,819,-141,"absent"
"2648","5",44,18,815,-145,"absent"
"2649","5",44,19,695,-265,"absent"
"2650","5",44,20,904,-56,"absent"
"2651","5",44,21,1511,551,"absent"
"2652","5",44,22,1404,444,"absent"
"2653","5",44,23,662,-298,"absent"
"2654","5",44,24,659,-301,"absent"
"2655","5",45,1,967,-7,"absent"
"2656","5",45,2,956,4,"absent"
"2657","5",45,3,945,15,"absent"
"2658","5",45,4,518,442,"absent"
"2659","5",45,5,1125,-165,"absent"
"2660","5",45,6,1023,-63,"absent"
"2661","5",45,7,1085,-125,"absent"
"2662","5",45,8,1282,-322,"absent"
"2663","5",45,9,1465,-505,"absent"
"2664","5",45,10,1174,-214,"absent"
"2665","5",45,11,1127,-167,"absent"
"2666","5",45,12,554,406,"absent"
"2667","5",45,13,1007,-47,"absent"
"2668","5",45,14,1182,-222,"absent"
"2669","5",45,15,1150,-190,"absent"
"2670","5",45,16,959,1,"absent"
"2671","5",45,17,532,428,"absent"
"2672","5",45,18,628,332,"absent"
"2673","5",45,19,1297,-337,"absent"
"2674","5",46,1,965,5," easy"
"2675","5",46,2,1069,109," easy"
"2676","5",47,1,960,0," hard"
"2677","5",47,2,997,-37," hard"
"2678","5",47,3,1177,-217," hard"
"2679","5",47,4,1193,-233," hard"
"2680","5",47,5,1124,-164," hard"
"2681","5",47,6,1101,-141," hard"
"2682","5",48,1,952,8,"absent"
"2683","5",48,2,1036,-76,"absent"
"2684","5",48,3,945,15,"absent"
"2685","5",48,4,913,47,"absent"
"2686","5",48,5,696,264,"absent"
"2687","5",48,6,1119,-159,"absent"
"2688","5",48,7,1208,-248,"absent"
"2689","5",48,8,715,245,"absent"
"2690","5",48,9,1296,-336,"absent"
"2691","5",48,10,1079,-119,"absent"
"2692","5",48,11,587,373,"absent"
"2693","5",48,12,1115,-155,"absent"
"2694","5",48,13,1149,-189,"absent"
"2695","5",48,14,1445,-485,"absent"
"2696","5",48,15,731,229,"absent"
"2697","5",48,16,1027,-67,"absent"
"2698","5",48,17,1189,-229,"absent"
"2699","5",48,18,1068,-108,"absent"
"2700","5",48,19,691,269,"absent"
"2701","5",48,20,514,446,"absent"
"2702","5",48,21,459,501,"absent"
"2703","5",48,22,474,486,"absent"
"2704","5",48,23,1434,-474,"absent"
"2705","5",48,24,1455,-495,"absent"
"2706","5",49,1,959,1,"absent"
"2707","5",49,2,913,47,"absent"
"2708","5",49,3,1311,-351,"absent"
"2709","5",49,4,1356,-396,"absent"
"2710","5",49,5,1486,-526,"absent"
"2711","5",49,6,1086,-126,"absent"
"2712","5",49,7,1151,-191,"absent"
"2713","5",49,8,937,23,"absent"
"2714","5",49,9,489,471,"absent"
"2715","5",49,10,806,154,"absent"
"2716","5",49,11,1108,-148,"absent"
"2717","5",49,12,1044,-84,"absent"
"2718","5",49,13,1018,-58,"absent"
"2719","5",49,14,1311,-351,"absent"
"2720","5",49,15,1177,-217,"absent"
"2721","5",49,16,718,242,"absent"
"2722","5",49,17,658,302,"absent"
"2723","5",49,18,588,372,"absent"
"2724","5",49,19,1128,-168,"absent"
"2725","5",49,20,1108,-148,"absent"
"2726","5",50,1,963,3,"absent"
"2727","5",50,2,851,-109,"absent"
"2728","5",50,3,805,-155,"absent"
"2729","5",50,4,555,-405,"absent"
"2730","5",50,5,1283,323,"absent"
"2731","5",50,6,1309,349,"absent"
"2732","5",50,7,808,-152,"absent"
"2733","5",50,8,648,-312,"absent"
"2734","5",50,9,902,-58,"absent"
"2735","5",50,10,889,-71,"absent"
"2736","5",50,11,796,-164,"absent"
"2737","5",50,12,1189,229,"absent"
"2738","5",50,13,1336,376,"absent"
"2739","5",50,14,1281,321,"absent"
"2740","5",50,15,1026,66,"absent"
"2741","5",50,16,1278,318,"absent"
"2742","5",50,17,801,-159,"absent"
"2743","5",50,18,538,-422,"absent"
"2744","5",50,19,900,-60,"absent"
"2745","5",50,20,843,-117,"absent"
"2746","5",50,21,812,-148,"absent"
"2747","5",50,22,893,-67,"absent"
"2748","5",50,23,854,-106,"absent"
"2749","5",50,24,572,-388,"absent"
"2750","5",50,25,1294,334,"absent"
"2751","5",51,1,967,-7," hard"
"2752","5",51,2,1077,-117," hard"
"2753","5",51,3,558,402," hard"
"2754","5",51,4,494,466," hard"
"2755","5",51,5,1336,-376," hard"
"2756","5",51,6,1235,-275," hard"
"2757","5",51,7,1086,-126," hard"
"2758","5",51,8,1124,-164," hard"
"2759","5",51,9,1072,-112," hard"
"2760","5",51,10,1097,-137," hard"
"2761","5",52,1,974,-14,"absent"
"2762","5",52,2,908,52,"absent"
"2763","5",52,3,1139,-179,"absent"
"2764","5",52,4,1184,-224,"absent"
"2765","5",52,5,1050,-90,"absent"
"2766","5",52,6,540,420,"absent"
"2767","5",52,7,997,-37,"absent"
"2768","5",52,8,1235,-275,"absent"
"2769","5",52,9,1446,-486,"absent"
"2770","5",52,10,815,145,"absent"
"2771","5",52,11,1105,-145,"absent"
"2772","5",52,12,1382,-422,"absent"
"2773","5",52,13,1210,-250,"absent"
"2774","5",52,14,1427,-467,"absent"
"2775","5",52,15,624,336,"absent"
"2776","5",52,16,1032,-72,"absent"
"2777","5",52,17,1136,-176,"absent"
"2778","5",52,18,939,21,"absent"
"2779","5",52,19,1107,-147,"absent"
"2780","5",52,20,690,270,"absent"
"2781","5",52,21,1311,-351,"absent"
"2782","5",53,1,959,1,"absent"
"2783","5",53,2,1015,-55,"absent"
"2784","5",53,3,987,-27,"absent"
"2785","5",53,4,1284,-324,"absent"
"2786","5",53,5,1334,-374,"absent"
"2787","5",53,6,1301,-341,"absent"
"2788","5",53,7,1352,-392,"absent"
"2789","5",53,8,1174,-214,"absent"
"2790","5",53,9,1456,-496,"absent"
"2791","5",53,10,1474,-514,"absent"
"2792","5",53,11,1093,-133,"absent"
"2793","5",53,12,594,366,"absent"
"2794","5",53,13,639,321,"absent"
"2795","5",53,14,470,490,"absent"
"2796","5",53,15,525,435,"absent"
"2797","5",53,16,606,354,"absent"
"2798","5",53,17,1027,-67,"absent"
"2799","5",53,18,1079,-119,"absent"
"2800","5",53,19,1262,-302,"absent"
"2801","5",53,20,1380,-420,"absent"
"2802","5",53,21,1007,-47,"absent"
"2803","5",53,22,1004,-44,"absent"
"2804","5",54,1,973,13,"absent"
"2805","5",54,2,883,-77,"absent"
"2806","5",54,3,758,-202,"absent"
"2807","5",54,4,571,-389,"absent"
"2808","5",54,5,510,-450,"absent"
"2809","5",54,6,741,-219,"absent"
"2810","5",54,7,798,-162,"absent"
"2811","5",54,8,716,-244,"absent"
"2812","5",54,9,870,-90,"absent"
"2813","5",54,10,691,-269,"absent"
"2814","5",54,11,1144,184,"absent"
"2815","5",54,12,1351,391,"absent"
"2816","5",54,13,949,-11,"absent"
"2817","5",54,14,561,-399,"absent"
"2818","5",54,15,712,-248,"absent"
"2819","5",54,16,638,-322,"absent"
"2820","5",54,17,494,-466,"absent"
"2821","5",54,18,849,-111,"absent"
"2822","5",54,19,825,-135,"absent"
"2823","5",54,20,1400,440,"absent"
"2824","5",54,21,1128,168,"absent"
"2825","5",54,22,736,-224,"absent"
"2826","5",54,23,666,-294,"absent"
"2827","5",55,1,957,3," easy"
"2828","5",55,2,766,194," easy"
"2829","5",55,3,733,227," easy"
"2830","5",56,1,964,4,"absent"
"2831","5",56,2,747,-213,"absent"
"2832","5",56,3,947,-13,"absent"
"2833","5",56,4,1220,260,"absent"
"2834","5",56,5,526,-434,"absent"
"2835","5",56,6,590,-370,"absent"
"2836","5",56,7,1041,81,"absent"
"2837","5",56,8,789,-171,"absent"
"2838","5",56,9,1381,421,"absent"
"2839","5",56,10,1175,215,"absent"
"2840","5",56,11,808,-152,"absent"
"2841","5",56,12,896,-64,"absent"
"2842","5",56,13,859,-101,"absent"
"2843","5",56,14,485,-475,"absent"
"2844","5",56,15,1372,412,"absent"
"2845","5",56,16,1054,94,"absent"
"2846","5",56,17,539,-421,"absent"
"2847","5",56,18,625,-335,"absent"
"2848","5",56,19,938,-22,"absent"
"2849","5",57,1,971,-11,"absent"
"2850","5",57,2,1049,-89,"absent"
"2851","5",57,3,865,95,"absent"
"2852","5",57,4,630,330,"absent"
"2853","5",57,5,737,223,"absent"
"2854","5",57,6,1148,-188,"absent"
"2855","5",57,7,1284,-324,"absent"
"2856","5",57,8,1065,-105,"absent"
"2857","5",57,9,843,117,"absent"
"2858","5",57,10,1007,-47,"absent"
"2859","5",57,11,598,362,"absent"
"2860","5",57,12,1261,-301,"absent"
"2861","5",57,13,1375,-415,"absent"
"2862","5",57,14,1255,-295,"absent"
"2863","5",57,15,1274,-314,"absent"
"2864","5",57,16,759,201,"absent"
"2865","5",57,17,560,400,"absent"
"2866","5",57,18,1133,-173,"absent"
"2867","5",57,19,922,38,"absent"
"2868","5",58,1,975,15,"absent"
"2869","5",58,2,810,-150,"absent"
"2870","5",58,3,623,-337,"absent"
"2871","5",58,4,1028,68,"absent"
"2872","5",58,5,937,-23,"absent"
"2873","5",58,6,938,-22,"absent"
"2874","5",58,7,1295,335,"absent"
"2875","5",58,8,1401,441,"absent"
"2876","5",58,9,1451,491,"absent"
"2877","5",58,10,1055,95,"absent"
"2878","5",58,11,1306,346,"absent"
"2879","5",58,12,684,-276,"absent"
"2880","5",58,13,606,-354,"absent"
"2881","5",58,14,944,-16,"absent"
"2882","5",58,15,664,-296,"absent"
"2883","5",58,16,1357,397,"absent"
"2884","5",58,17,1081,121,"absent"
"2885","5",59,1,972,-12," easy"
"2886","5",59,2,612,348," easy"
"2887","5",59,3,558,402," easy"
"2888","5",59,4,570,390," easy"
"2889","5",60,1,961,-1,"absent"
"2890","5",60,2,1101,-141,"absent"
"2891","5",60,3,1413,-453,"absent"
"2892","5",60,4,1316,-356,"absent"
"2893","5",60,5,801,159,"absent"
"2894","5",60,6,588,372,"absent"
"2895","5",60,7,924,36,"absent"
"2896","5",60,8,804,156,"absent"
"2897","5",60,9,1106,-146,"absent"
"2898","5",60,10,1304,-344,"absent"
"2899","5",60,11,665,295,"absent"
"2900","5",60,12,741,219,"absent"
"2901","5",60,13,1114,-154,"absent"
"2902","5",60,14,561,399,"absent"
"2903","5",60,15,1203,-243,"absent"
"2904","5",60,16,738,222,"absent"
"2905","5",61,1,963,-3,"absent"
"2906","5",61,2,942,18,"absent"
"2907","5",61,3,1110,-150,"absent"
"2908","5",61,4,698,262,"absent"
"2909","5",61,5,660,300,"absent"
"2910","5",61,6,1067,-107,"absent"
"2911","5",61,7,1411,-451,"absent"
"2912","5",61,8,1475,-515,"absent"
"2913","5",61,9,1189,-229,"absent"
"2914","5",61,10,903,57,"absent"
"2915","5",61,11,633,327,"absent"
"2916","5",61,12,595,365,"absent"
"2917","5",61,13,1124,-164,"absent"
"2918","5",61,14,1448,-488,"absent"
"2919","5",61,15,1071,-111,"absent"
"2920","5",61,16,674,286,"absent"
"2921","5",61,17,811,149,"absent"
"2922","5",62,1,960,0," easy"
"2923","5",62,2,836,-124," easy"
"2924","5",62,3,1414,454," easy"
"2925","5",63,1,955,-5," easy"
"2926","5",63,2,1277,317," easy"
"2927","5",63,3,1271,311," easy"
"2928","5",64,1,958,-2," easy"
"2929","5",64,2,1100,140," easy"
"2930","5",64,3,1319,359," easy"
"2931","5",65,1,974,-14,"absent"
"2932","5",65,2,1223,-263,"absent"
"2933","5",65,3,785,175,"absent"
"2934","5",65,4,1284,-324,"absent"
"2935","5",65,5,1419,-459,"absent"
"2936","5",65,6,642,318,"absent"
"2937","5",65,7,714,246,"absent"
"2938","5",65,8,873,87,"absent"
"2939","5",65,9,1286,-326,"absent"
"2940","5",65,10,724,236,"absent"
"2941","5",65,11,1113,-153,"absent"
"2942","5",65,12,1015,-55,"absent"
"2943","5",65,13,1261,-301,"absent"
"2944","5",65,14,710,250,"absent"
"2945","5",66,1,974,14," hard"
"2946","5",66,2,874,-86," hard"
"2947","5",66,3,602,-358," hard"
"2948","5",66,4,534,-426," hard"
"2949","5",66,5,1209,249," hard"
"2950","5",66,6,518,-442," hard"
"2951","5",66,7,535,-425," hard"
"2952","5",67,1,966,6,"absent"
"2953","5",67,2,868,-92,"absent"
"2954","5",67,3,1247,287,"absent"
"2955","5",67,4,722,-238,"absent"
"2956","5",67,5,668,-292,"absent"
"2957","5",67,6,872,-88,"absent"
"2958","5",67,7,481,-479,"absent"
"2959","5",67,8,892,-68,"absent"
"2960","5",67,9,911,-49,"absent"
"2961","5",67,10,549,-411,"absent"
"2962","5",67,11,939,-21,"absent"
"2963","5",67,12,940,-20,"absent"
"2964","5",67,13,851,-109,"absent"
"2965","5",67,14,868,-92,"absent"
"2966","5",67,15,1467,507,"absent"
"2967","5",68,1,969,9," hard"
"2968","5",68,2,811,-149," hard"
"2969","5",68,3,779,-181," hard"
"2970","5",68,4,757,-203," hard"
"2971","5",69,1,973,-13,"absent"
"2972","5",69,2,864,96,"absent"
"2973","5",69,3,1207,-247,"absent"
"2974","5",69,4,1098,-138,"absent"
"2975","5",69,5,1365,-405,"absent"
"2976","5",69,6,1246,-286,"absent"
"2977","5",69,7,1248,-288,"absent"
"2978","5",69,8,924,36,"absent"
"2979","5",69,9,545,415,"absent"
"2980","5",69,10,793,167,"absent"
"2981","5",69,11,1351,-391,"absent"
"2982","5",69,12,1323,-363,"absent"
"2983","5",69,13,1269,-309,"absent"
"2984","5",69,14,1487,-527,"absent"
"2985","5",69,15,564,396,"absent"
"2986","5",69,16,664,296,"absent"
"2987","5",69,17,1180,-220,"absent"
"2988","5",69,18,1374,-414,"absent"
"2989","5",70,1,964,4," easy"
"2990","5",70,2,1364,404," easy"
"2991","5",71,1,965,5,"absent"
"2992","5",71,2,1248,288,"absent"
"2993","5",71,3,767,-193,"absent"
"2994","5",71,4,664,-296,"absent"
"2995","5",71,5,874,-86,"absent"
"2996","5",71,6,551,-409,"absent"
"2997","5",71,7,594,-366,"absent"
"2998","5",71,8,566,-394,"absent"
"2999","5",71,9,574,-386,"absent"
"3000","5",71,10,588,-372,"absent"
"3001","5",71,11,562,-398,"absent"
"3002","5",71,12,558,-402,"absent"
"3003","5",71,13,630,-330,"absent"
"3004","5",71,14,600,-360,"absent"
"3005","5",71,15,551,-409,"absent"
"3006","5",71,16,1213,253,"absent"
"3007","5",71,17,1498,538,"absent"
"3008","5",71,18,901,-59,"absent"
"3009","5",71,19,994,34,"absent"
"3010","5",72,1,981,-21,"absent"
"3011","5",72,2,1019,-59,"absent"
"3012","5",72,3,1241,-281,"absent"
"3013","5",72,4,695,265,"absent"
"3014","5",72,5,539,421,"absent"
"3015","5",72,6,471,489,"absent"
"3016","5",72,7,1017,-57,"absent"
"3017","5",72,8,881,79,"absent"
"3018","5",72,9,662,298,"absent"
"3019","5",72,10,1296,-336,"absent"
"3020","5",72,11,1247,-287,"absent"
"3021","5",72,12,1130,-170,"absent"
"3022","5",72,13,1155,-195,"absent"
"3023","5",72,14,1164,-204,"absent"
"3024","5",73,1,965,5," easy"
"3025","5",73,2,1051,91," easy"
"3026","5",74,1,981,-21,"absent"
"3027","5",74,2,1116,-156,"absent"
"3028","5",74,3,970,-10,"absent"
"3029","5",74,4,682,278,"absent"
"3030","5",74,5,975,-15,"absent"
"3031","5",74,6,1173,-213,"absent"
"3032","5",74,7,1114,-154,"absent"
"3033","5",74,8,1059,-99,"absent"
"3034","5",74,9,1296,-336,"absent"
"3035","5",74,10,656,304,"absent"
"3036","5",74,11,858,102,"absent"
"3037","5",74,12,1411,-451,"absent"
"3038","5",75,1,966,-6," hard"
"3039","5",75,2,965,-5," hard"
"3040","5",75,3,1001,-41," hard"
"3041","5",75,4,992,-32," hard"
"3042","5",75,5,1261,-301," hard"
"3043","5",75,6,1266,-306," hard"
"3044","5",75,7,1083,-123," hard"
"3045","5",75,8,1047,-87," hard"
"3046","5",75,9,1093,-133," hard"
"3047","5",75,10,1089,-129," hard"
"3048","5",76,1,966,-6,"absent"
"3049","5",76,2,1050,-90,"absent"
"3050","5",76,3,1055,-95,"absent"
"3051","5",76,4,1225,-265,"absent"
"3052","5",76,5,1046,-86,"absent"
"3053","5",76,6,1114,-154,"absent"
"3054","5",76,7,1010,-50,"absent"
"3055","5",76,8,1366,-406,"absent"
"3056","5",76,9,1075,-115,"absent"
"3057","5",76,10,997,-37,"absent"
"3058","5",76,11,651,309,"absent"
"3059","5",76,12,634,326,"absent"
"3060","5",76,13,850,110,"absent"
"3061","5",76,14,1020,-60,"absent"
"3062","5",76,15,1008,-48,"absent"
"3063","5",76,16,1025,-65,"absent"
"3064","5",76,17,1014,-54,"absent"
"3065","5",76,18,1354,-394,"absent"
"3066","5",76,19,1311,-351,"absent"
"3067","5",77,1,962,-2," hard"
"3068","5",77,2,1141,-181," hard"
"3069","5",77,3,1048,-88," hard"
"3070","5",78,1,949,-11,"absent"
"3071","5",78,2,1052,92,"absent"
"3072","5",78,3,739,-221,"absent"
"3073","5",78,4,737,-223,"absent"
"3074","5",78,5,562,-398,"absent"
"3075","5",78,6,662,-298,"absent"
"3076","5",78,7,887,-73,"absent"
"3077","5",78,8,521,-439,"absent"
"3078","5",78,9,618,-342,"absent"
"3079","5",78,10,974,14,"absent"
"3080","5",78,11,936,-24,"absent"
"3081","5",78,12,957,-3,"absent"
"3082","5",78,13,1167,207,"absent"
"3083","5",78,14,539,-421,"absent"
"3084","5",78,15,532,-428,"absent"
"3085","5",78,16,1344,384,"absent"
"3086","5",78,17,1204,244,"absent"
"3087","5",78,18,775,-185,"absent"
"3088","5",79,1,961,-1," easy"
"3089","5",79,2,849,111," easy"
"3090","5",80,1,961,1," hard"
"3091","5",80,2,913,-47," hard"
"3092","5",80,3,734,-226," hard"
"3093","5",81,1,970,10,"absent"
"3094","5",81,2,886,-74,"absent"
"3095","5",81,3,786,-174,"absent"
"3096","5",81,4,660,-300,"absent"
"3097","5",81,5,654,-306,"absent"
"3098","5",81,6,915,-45,"absent"
"3099","5",81,7,1073,113,"absent"
"3100","5",81,8,1267,307,"absent"
"3101","5",81,9,1162,202,"absent"
"3102","5",81,10,1512,552,"absent"
"3103","5",81,11,1484,524,"absent"
"3104","5",81,12,1384,424,"absent"
"3105","5",81,13,1191,231,"absent"
"3106","5",81,14,683,-277,"absent"
"3107","5",81,15,626,-334,"absent"
"3108","5",81,16,787,-173,"absent"
"3109","5",81,17,860,-100,"absent"
"3110","5",81,18,542,-418,"absent"
"3111","5",81,19,581,-379,"absent"
"3112","5",81,20,957,-3,"absent"
"3113","5",81,21,935,-25,"absent"
"3114","5",82,1,952,-8," easy"
"3115","5",82,2,1173,213," easy"
"3116","5",83,1,977,17,"absent"
"3117","5",83,2,988,28,"absent"
"3118","5",83,3,916,-44,"absent"
"3119","5",83,4,626,-334,"absent"
"3120","5",83,5,530,-430,"absent"
"3121","5",83,6,850,-110,"absent"
"3122","5",83,7,1208,248,"absent"
"3123","5",83,8,1387,427,"absent"
"3124","5",83,9,682,-278,"absent"
"3125","5",83,10,917,-43,"absent"
"3126","5",83,11,850,-110,"absent"
"3127","5",83,12,1462,502,"absent"
"3128","5",83,13,900,-60,"absent"
"3129","5",83,14,653,-307,"absent"
"3130","5",83,15,784,-176,"absent"
"3131","5",83,16,633,-327,"absent"
"3132","5",83,17,620,-340,"absent"
"3133","5",83,18,799,-161,"absent"
"3134","5",83,19,450,-510,"absent"
"3135","5",83,20,1298,338,"absent"
"3136","5",84,1,972,-12," easy"
"3137","5",84,2,591,369," easy"
"3138","5",84,3,576,384," easy"
"3139","5",85,1,967,-7," easy"
"3140","5",85,2,769,191," easy"
"3141","5",85,3,747,213," easy"
"3142","5",86,1,962,-2," hard"
"3143","5",86,2,1395,-435," hard"
"3144","5",87,1,964,4,"absent"
"3145","5",87,2,1058,98,"absent"
"3146","5",87,3,752,-208,"absent"
"3147","5",87,4,822,-138,"absent"
"3148","5",87,5,1187,227,"absent"
"3149","5",87,6,1309,349,"absent"
"3150","5",87,7,575,-385,"absent"
"3151","5",87,8,441,-519,"absent"
"3152","5",87,9,688,-272,"absent"
"3153","5",87,10,470,-490,"absent"
"3154","5",87,11,789,-171,"absent"
"3155","5",87,12,650,-310,"absent"
"3156","5",87,13,1034,74,"absent"
"3157","5",87,14,1276,316,"absent"
"3158","5",87,15,1059,99,"absent"
"3159","5",87,16,841,-119,"absent"
"3160","5",88,1,968,8," easy"
"3161","5",88,2,932,-28," easy"
"3162","5",88,3,1208,248," easy"
"3163","5",88,4,1215,255," easy"
"3164","5",89,1,966,6," hard"
"3165","5",89,2,803,-157," hard"
"3166","5",89,3,769,-191," hard"
"3167","5",89,4,784,-176," hard"
"3168","5",90,1,962,-2," hard"
"3169","5",90,2,885,75," hard"
"3170","5",90,3,1121,-161," hard"
"3171","5",90,4,1370,-410," hard"
"3172","5",90,5,1249,-289," hard"
"3173","5",90,6,1361,-401," hard"
"3174","5",90,7,1346,-386," hard"
"3175","5",91,1,966,-6," easy"
"3176","5",91,2,1020,-60," easy"
"3177","5",91,3,555,405," easy"
"3178","5",91,4,534,426," easy"
"3179","5",92,1,959,-1,"absent"
"3180","5",92,2,684,-276,"absent"
"3181","5",92,3,477,-483,"absent"
"3182","5",92,4,637,-323,"absent"
"3183","5",92,5,508,-452,"absent"
"3184","5",92,6,993,33,"absent"
"3185","5",92,7,1282,322,"absent"
"3186","5",92,8,1016,56,"absent"
"3187","5",92,9,1292,332,"absent"
"3188","5",92,10,696,-264,"absent"
"3189","5",92,11,749,-211,"absent"
"3190","5",92,12,887,-73,"absent"
"3191","5",92,13,443,-517,"absent"
"3192","5",92,14,730,-230,"absent"
"3193","5",92,15,865,-95,"absent"
"3194","5",92,16,1441,481,"absent"
"3195","5",92,17,1306,346,"absent"
"3196","5",92,18,645,-315,"absent"
"3197","5",92,19,838,-122,"absent"
"3198","5",92,20,845,-115,"absent"
"3199","5",93,1,972,-12," hard"
"3200","5",93,2,617,343," hard"
"3201","5",93,3,1181,-221," hard"
"3202","5",93,4,1068,-108," hard"
"3203","5",93,5,1278,-318," hard"
"3204","5",93,6,1237,-277," hard"
"3205","5",93,7,1453,-493," hard"
"3206","5",93,8,1114,-154," hard"
"3207","5",93,9,1156,-196," hard"
"3208","5",94,1,955,5,"absent"
"3209","5",94,2,1007,-47,"absent"
"3210","5",94,3,1228,-268,"absent"
"3211","5",94,4,1468,-508,"absent"
"3212","5",94,5,614,346,"absent"
"3213","5",94,6,753,207,"absent"
"3214","5",94,7,1018,-58,"absent"
"3215","5",94,8,1108,-148,"absent"
"3216","5",94,9,1060,-100,"absent"
"3217","5",94,10,1426,-466,"absent"
