"condition","subj","trialNum","fixNo","xFix","xFixFlip","yFix","targSide","easySide","accuracy","RT","targetPre","trialType"
"7224","tex",12,29,6,991,-31,492,"absent"," left",1,6.671,"absent","half"
"7225","tex",12,29,7,1132,-172,584,"absent"," left",1,6.671,"absent","half"
"7226","tex",12,29,8,1098,-138,621,"absent"," left",1,6.671,"absent","half"
"7227","tex",12,29,9,1150,-190,677,"absent"," left",1,6.671,"absent","half"
"7228","tex",12,29,10,1152,-192,640,"absent"," left",1,6.671,"absent","half"
"7229","tex",12,29,11,1264,-304,778,"absent"," left",1,6.671,"absent","half"
"7230","tex",12,29,12,1248,-288,713,"absent"," left",1,6.671,"absent","half"
"7231","tex",12,29,13,1360,-400,800,"absent"," left",1,6.671,"absent","half"
"7232","tex",12,29,14,1329,-369,302,"absent"," left",1,6.671,"absent","half"
"7233","tex",12,29,15,548,412,738,"absent"," left",1,6.671,"absent","half"
"7234","tex",12,29,16,775,185,779,"absent"," left",1,6.671,"absent","half"
"7235","tex",12,29,17,909,51,649,"absent"," left",1,6.671,"absent","half"
"7236","tex",12,29,18,1169,-209,909,"absent"," left",1,6.671,"absent","half"
"7237","tex",12,29,19,1368,-408,855,"absent"," left",1,6.671,"absent","half"
"7238","tex",12,29,20,1316,-356,759,"absent"," left",1,6.671,"absent","half"
"7239","tex",12,29,21,1255,-295,631,"absent"," left",1,6.671,"absent","half"
"7240","tex",12,29,22,1154,-194,499,"absent"," left",1,6.671,"absent","half"
"7241","tex",12,29,23,1351,-391,592,"absent"," left",1,6.671,"absent","half"
"7242","tex",12,29,24,1103,-143,614,"absent"," left",1,6.671,"absent","half"
"7243","tex",12,30,1,983,23,553," easy"," right",1,0.91,"present","half"
"7244","tex",12,30,2,964,4,492," easy"," right",1,0.91,"present","half"
"7245","tex",12,30,3,1038,78,537," easy"," right",1,0.91,"present","half"
"7246","tex",12,30,4,1055,95,576," easy"," right",1,0.91,"present","half"
"7247","tex",12,31,1,954,6,556,"absent"," left",1,2.482,"absent","half"
"7248","tex",12,31,2,984,-24,481,"absent"," left",1,2.482,"absent","half"
"7249","tex",12,31,3,740,220,578,"absent"," left",1,2.482,"absent","half"
"7250","tex",12,31,4,649,311,636,"absent"," left",1,2.482,"absent","half"
"7251","tex",12,31,5,1120,-160,773,"absent"," left",1,2.482,"absent","half"
"7252","tex",12,31,6,1326,-366,664,"absent"," left",1,2.482,"absent","half"
"7253","tex",12,31,7,912,48,797,"absent"," left",1,2.482,"absent","half"
"7254","tex",12,31,8,699,261,870,"absent"," left",1,2.482,"absent","half"
"7255","tex",12,31,9,710,250,434,"absent"," left",1,2.482,"absent","half"
"7256","tex",12,31,10,1170,-210,480,"absent"," left",1,2.482,"absent","half"
"7257","tex",12,31,11,1302,-342,615,"absent"," left",1,2.482,"absent","half"
"7258","tex",12,32,1,953,-7,567,"absent"," right",0,2.646,"absent","half"
"7259","tex",12,32,2,996,36,536,"absent"," right",0,2.646,"absent","half"
"7260","tex",12,32,3,784,-176,581,"absent"," right",0,2.646,"absent","half"
"7261","tex",12,32,4,708,-252,781,"absent"," right",0,2.646,"absent","half"
"7262","tex",12,32,5,892,-68,811,"absent"," right",0,2.646,"absent","half"
"7263","tex",12,32,6,1206,246,821,"absent"," right",0,2.646,"absent","half"
"7264","tex",12,32,7,1303,343,754,"absent"," right",0,2.646,"absent","half"
"7265","tex",12,32,8,1297,337,478,"absent"," right",0,2.646,"absent","half"
"7266","tex",12,32,9,796,-164,480,"absent"," right",0,2.646,"absent","half"
"7267","tex",12,32,10,710,-250,637,"absent"," right",0,2.646,"absent","half"
"7268","tex",12,32,11,716,-244,583,"absent"," right",0,2.646,"absent","half"
"7269","tex",12,32,12,693,-267,587,"absent"," right",0,2.646,"absent","half"
"7270","tex",12,32,13,1267,307,606,"absent"," right",0,2.646,"absent","half"
"7271","tex",12,32,14,1226,266,767,"absent"," right",0,2.646,"absent","half"
"7272","tex",12,33,1,959,1,548,"absent"," left",1,3.086,"absent","half"
"7273","tex",12,33,2,935,25,501,"absent"," left",1,3.086,"absent","half"
"7274","tex",12,33,3,1092,-132,573,"absent"," left",1,3.086,"absent","half"
"7275","tex",12,33,4,1181,-221,624,"absent"," left",1,3.086,"absent","half"
"7276","tex",12,33,5,1271,-311,720,"absent"," left",1,3.086,"absent","half"
"7277","tex",12,33,6,1249,-289,680,"absent"," left",1,3.086,"absent","half"
"7278","tex",12,33,7,758,202,674,"absent"," left",1,3.086,"absent","half"
"7279","tex",12,33,8,1274,-314,386,"absent"," left",1,3.086,"absent","half"
"7280","tex",12,33,9,1272,-312,491,"absent"," left",1,3.086,"absent","half"
"7281","tex",12,33,10,1237,-277,492,"absent"," left",1,3.086,"absent","half"
"7282","tex",12,33,11,1023,-63,800,"absent"," left",1,3.086,"absent","half"
"7283","tex",12,33,12,780,180,604,"absent"," left",1,3.086,"absent","half"
"7284","tex",12,33,13,759,201,817,"absent"," left",1,3.086,"absent","half"
"7285","tex",12,33,14,936,24,514,"absent"," left",1,3.086,"absent","half"
"7286","tex",12,34,1,942,-18,562,"absent"," right",1,2.242,"absent","half"
"7287","tex",12,34,2,910,-50,549,"absent"," right",1,2.242,"absent","half"
"7288","tex",12,34,3,689,-271,510,"absent"," right",1,2.242,"absent","half"
"7289","tex",12,34,4,627,-333,645,"absent"," right",1,2.242,"absent","half"
"7290","tex",12,34,5,742,-218,693,"absent"," right",1,2.242,"absent","half"
"7291","tex",12,34,6,1224,264,722,"absent"," right",1,2.242,"absent","half"
"7292","tex",12,34,7,1363,403,637,"absent"," right",1,2.242,"absent","half"
"7293","tex",12,34,8,662,-298,343,"absent"," right",1,2.242,"absent","half"
"7294","tex",12,34,9,701,-259,499,"absent"," right",1,2.242,"absent","half"
"7295","tex",12,34,10,650,-310,649,"absent"," right",1,2.242,"absent","half"
"7296","tex",12,35,1,950,-10,581,"absent"," right",1,2.127,"absent","half"
"7297","tex",12,35,2,921,-39,500,"absent"," right",1,2.127,"absent","half"
"7298","tex",12,35,3,672,-288,805,"absent"," right",1,2.127,"absent","half"
"7299","tex",12,35,4,619,-341,877,"absent"," right",1,2.127,"absent","half"
"7300","tex",12,35,5,1195,235,777,"absent"," right",1,2.127,"absent","half"
"7301","tex",12,35,6,1272,312,573,"absent"," right",1,2.127,"absent","half"
"7302","tex",12,35,7,1181,221,445,"absent"," right",1,2.127,"absent","half"
"7303","tex",12,35,8,644,-316,453,"absent"," right",1,2.127,"absent","half"
"7304","tex",12,35,9,583,-377,602,"absent"," right",1,2.127,"absent","half"
"7305","tex",12,35,10,736,-224,627,"absent"," right",1,2.127,"absent","half"
"7306","tex",12,36,1,949,-11,553,"absent"," right",1,1.979,"absent","half"
"7307","tex",12,36,2,779,-181,669,"absent"," right",1,1.979,"absent","half"
"7308","tex",12,36,3,633,-327,798,"absent"," right",1,1.979,"absent","half"
"7309","tex",12,36,4,481,-479,875,"absent"," right",1,1.979,"absent","half"
"7310","tex",12,36,5,1251,291,593,"absent"," right",1,1.979,"absent","half"
"7311","tex",12,36,6,664,-296,440,"absent"," right",1,1.979,"absent","half"
"7312","tex",12,36,7,744,-216,403,"absent"," right",1,1.979,"absent","half"
"7313","tex",12,36,8,685,-275,582,"absent"," right",1,1.979,"absent","half"
"7314","tex",12,36,9,685,-275,842,"absent"," right",1,1.979,"absent","half"
"7315","tex",12,36,10,564,-396,894,"absent"," right",1,1.979,"absent","half"
"7316","tex",12,37,1,920,-40,561,"absent"," right",1,3.945,"absent","half"
"7317","tex",12,37,2,734,-226,560,"absent"," right",1,3.945,"absent","half"
"7318","tex",12,37,3,1134,174,610,"absent"," right",1,3.945,"absent","half"
"7319","tex",12,37,4,653,-307,827,"absent"," right",1,3.945,"absent","half"
"7320","tex",12,37,5,699,-261,402,"absent"," right",1,3.945,"absent","half"
"7321","tex",12,37,6,747,-213,643,"absent"," right",1,3.945,"absent","half"
"7322","tex",12,37,7,1249,289,707,"absent"," right",1,3.945,"absent","half"
"7323","tex",12,37,8,1271,311,448,"absent"," right",1,3.945,"absent","half"
"7324","tex",12,37,9,1382,422,428,"absent"," right",1,3.945,"absent","half"
"7325","tex",12,37,10,1354,394,911,"absent"," right",1,3.945,"absent","half"
"7326","tex",12,37,11,685,-275,839,"absent"," right",1,3.945,"absent","half"
"7327","tex",12,37,12,705,-255,771,"absent"," right",1,3.945,"absent","half"
"7328","tex",12,37,13,689,-271,528,"absent"," right",1,3.945,"absent","half"
"7329","tex",12,37,14,758,-202,307,"absent"," right",1,3.945,"absent","half"
"7330","tex",12,37,15,850,-110,541,"absent"," right",1,3.945,"absent","half"
"7331","tex",12,37,16,848,-112,628,"absent"," right",1,3.945,"absent","half"
"7332","tex",12,38,1,939,-21,553,"absent"," right",1,3.355,"absent","half"
"7333","tex",12,38,2,927,-33,537,"absent"," right",1,3.355,"absent","half"
"7334","tex",12,38,3,666,-294,667,"absent"," right",1,3.355,"absent","half"
"7335","tex",12,38,4,703,-257,810,"absent"," right",1,3.355,"absent","half"
"7336","tex",12,38,5,1148,188,853,"absent"," right",1,3.355,"absent","half"
"7337","tex",12,38,6,1198,238,459,"absent"," right",1,3.355,"absent","half"
"7338","tex",12,38,7,1217,257,521,"absent"," right",1,3.355,"absent","half"
"7339","tex",12,38,8,714,-246,496,"absent"," right",1,3.355,"absent","half"
"7340","tex",12,38,9,874,-86,577,"absent"," right",1,3.355,"absent","half"
"7341","tex",12,38,10,1200,240,740,"absent"," right",1,3.355,"absent","half"
"7342","tex",12,38,11,1285,325,715,"absent"," right",1,3.355,"absent","half"
"7343","tex",12,38,12,1300,340,689,"absent"," right",1,3.355,"absent","half"
"7344","tex",12,38,13,771,-189,476,"absent"," right",1,3.355,"absent","half"
"7345","tex",12,39,1,930,30,556,"absent"," left",1,3.309,"absent","half"
"7346","tex",12,39,2,1032,-72,561,"absent"," left",1,3.309,"absent","half"
"7347","tex",12,39,3,893,67,527,"absent"," left",1,3.309,"absent","half"
"7348","tex",12,39,4,1212,-252,487,"absent"," left",1,3.309,"absent","half"
"7349","tex",12,39,5,1319,-359,546,"absent"," left",1,3.309,"absent","half"
"7350","tex",12,39,6,1429,-469,374,"absent"," left",1,3.309,"absent","half"
"7351","tex",12,39,7,1077,-117,893,"absent"," left",1,3.309,"absent","half"
"7352","tex",12,39,8,711,249,840,"absent"," left",1,3.309,"absent","half"
"7353","tex",12,39,9,706,254,499,"absent"," left",1,3.309,"absent","half"
"7354","tex",12,39,10,1006,-46,837,"absent"," left",1,3.309,"absent","half"
"7355","tex",12,39,11,1142,-182,728,"absent"," left",1,3.309,"absent","half"
"7356","tex",12,39,12,1203,-243,687,"absent"," left",1,3.309,"absent","half"
"7357","tex",12,39,13,1315,-355,718,"absent"," left",1,3.309,"absent","half"
"7358","tex",12,39,14,1174,-214,351,"absent"," left",1,3.309,"absent","half"
"7359","tex",12,39,15,1333,-373,427,"absent"," left",1,3.309,"absent","half"
"7360","tex",12,39,16,1429,-469,402,"absent"," left",1,3.309,"absent","half"
"7361","tex",12,40,1,934,-26,549," hard"," right",0,2.305,"present","half"
"7362","tex",12,40,2,1035,75,518," hard"," right",0,2.305,"present","half"
"7363","tex",12,40,3,708,-252,707," hard"," right",0,2.305,"present","half"
"7364","tex",12,40,4,656,-304,775," hard"," right",0,2.305,"present","half"
"7365","tex",12,40,5,1209,249,613," hard"," right",0,2.305,"present","half"
"7366","tex",12,40,6,1230,270,401," hard"," right",0,2.305,"present","half"
"7367","tex",12,40,7,599,-361,376," hard"," right",0,2.305,"present","half"
"7368","tex",12,40,8,779,-181,850," hard"," right",0,2.305,"present","half"
"7369","tex",12,40,9,1318,358,831," hard"," right",0,2.305,"present","half"
"7370","tex",12,40,10,978,18,423," hard"," right",0,2.305,"present","half"
"7371","tex",12,41,1,933,27,554," easy"," left",1,0.849,"present","half"
"7372","tex",12,41,2,701,259,575," easy"," left",1,0.849,"present","half"
"7373","tex",12,41,3,679,281,572," easy"," left",1,0.849,"present","half"
"7374","tex",12,42,1,936,-24,587," hard"," right",1,1.166,"present","half"
"7375","tex",12,42,2,796,-164,450," hard"," right",1,1.166,"present","half"
"7376","tex",12,42,3,767,-193,374," hard"," right",1,1.166,"present","half"
"7377","tex",12,43,1,966,-6,535,"absent"," left",1,2.356,"absent","half"
"7378","tex",12,43,2,896,64,520,"absent"," left",1,2.356,"absent","half"
"7379","tex",12,43,3,1230,-270,634,"absent"," left",1,2.356,"absent","half"
"7380","tex",12,43,4,1200,-240,571,"absent"," left",1,2.356,"absent","half"
"7381","tex",12,43,5,1240,-280,512,"absent"," left",1,2.356,"absent","half"
"7382","tex",12,43,6,710,250,710,"absent"," left",1,2.356,"absent","half"
"7383","tex",12,43,7,1141,-181,724,"absent"," left",1,2.356,"absent","half"
"7384","tex",12,43,8,1261,-301,740,"absent"," left",1,2.356,"absent","half"
"7385","tex",12,43,9,671,289,547,"absent"," left",1,2.356,"absent","half"
"7386","tex",12,43,10,967,-7,459,"absent"," left",1,2.356,"absent","half"
"7387","tex",12,44,1,950,-10,550,"absent"," right",1,4.337,"absent","half"
"7388","tex",12,44,2,1036,76,612,"absent"," right",1,4.337,"absent","half"
"7389","tex",12,44,3,666,-294,762,"absent"," right",1,4.337,"absent","half"
"7390","tex",12,44,4,702,-258,712,"absent"," right",1,4.337,"absent","half"
"7391","tex",12,44,5,672,-288,662,"absent"," right",1,4.337,"absent","half"
"7392","tex",12,44,6,606,-354,527,"absent"," right",1,4.337,"absent","half"
"7393","tex",12,44,7,1191,231,547,"absent"," right",1,4.337,"absent","half"
"7394","tex",12,44,8,1273,313,765,"absent"," right",1,4.337,"absent","half"
"7395","tex",12,44,9,1072,112,751,"absent"," right",1,4.337,"absent","half"
"7396","tex",12,44,10,725,-235,616,"absent"," right",1,4.337,"absent","half"
"7397","tex",12,44,11,856,-104,682,"absent"," right",1,4.337,"absent","half"
"7398","tex",12,44,12,893,-67,712,"absent"," right",1,4.337,"absent","half"
"7399","tex",12,44,13,889,-71,808,"absent"," right",1,4.337,"absent","half"
"7400","tex",12,44,14,937,-23,633,"absent"," right",1,4.337,"absent","half"
"7401","tex",12,45,1,957,3,552,"absent"," left",1,1.772,"absent","half"
"7402","tex",12,45,2,1046,-86,530,"absent"," left",1,1.772,"absent","half"
"7403","tex",12,45,3,1243,-283,464,"absent"," left",1,1.772,"absent","half"
"7404","tex",12,45,4,821,139,345,"absent"," left",1,1.772,"absent","half"
"7405","tex",12,45,5,864,96,818,"absent"," left",1,1.772,"absent","half"
"7406","tex",12,45,6,1241,-281,775,"absent"," left",1,1.772,"absent","half"
"7407","tex",12,45,7,742,218,880,"absent"," left",1,1.772,"absent","half"
"7408","tex",12,45,8,744,216,479,"absent"," left",1,1.772,"absent","half"
"7409","tex",12,46,1,941,-19,569," easy"," right",1,0.712,"present","half"
"7410","tex",12,46,2,1046,86,868," easy"," right",1,0.712,"present","half"
"7411","tex",12,46,3,1044,84,824," easy"," right",1,0.712,"present","half"
"7412","tex",12,47,1,950,10,586," hard"," left",0,1.715,"present","half"
"7413","tex",12,47,2,1109,-149,769," hard"," left",0,1.715,"present","half"
"7414","tex",12,47,3,1018,-58,652," hard"," left",0,1.715,"present","half"
"7415","tex",12,47,4,1026,-66,494," hard"," left",0,1.715,"present","half"
"7416","tex",12,47,5,664,296,816," hard"," left",0,1.715,"present","half"
"7417","tex",12,47,6,1200,-240,719," hard"," left",0,1.715,"present","half"
"7418","tex",12,47,7,1278,-318,666," hard"," left",0,1.715,"present","half"
"7419","tex",12,47,8,1177,-217,430," hard"," left",0,1.715,"present","half"
"7420","tex",12,47,9,677,283,397," hard"," left",0,1.715,"present","half"
"7421","tex",12,48,1,951,9,565,"absent"," left",1,3.178,"absent","half"
"7422","tex",12,48,2,1051,-91,551,"absent"," left",1,3.178,"absent","half"
"7423","tex",12,48,3,1070,-110,515,"absent"," left",1,3.178,"absent","half"
"7424","tex",12,48,4,1271,-311,692,"absent"," left",1,3.178,"absent","half"
"7425","tex",12,48,5,946,14,835,"absent"," left",1,3.178,"absent","half"
"7426","tex",12,48,6,1223,-263,665,"absent"," left",1,3.178,"absent","half"
"7427","tex",12,48,7,622,338,809,"absent"," left",1,3.178,"absent","half"
"7428","tex",12,48,8,981,-21,469,"absent"," left",1,3.178,"absent","half"
"7429","tex",12,48,9,1061,-101,575,"absent"," left",1,3.178,"absent","half"
"7430","tex",12,49,1,952,8,548,"absent"," left",1,2.902,"absent","half"
"7431","tex",12,49,2,1248,-288,553,"absent"," left",1,2.902,"absent","half"
"7432","tex",12,49,3,1221,-261,747,"absent"," left",1,2.902,"absent","half"
"7433","tex",12,49,4,685,275,797,"absent"," left",1,2.902,"absent","half"
"7434","tex",12,49,5,768,192,350,"absent"," left",1,2.902,"absent","half"
"7435","tex",12,49,6,1157,-197,428,"absent"," left",1,2.902,"absent","half"
"7436","tex",12,49,7,1223,-263,741,"absent"," left",1,2.902,"absent","half"
"7437","tex",12,49,8,1181,-221,830,"absent"," left",1,2.902,"absent","half"
"7438","tex",12,49,9,1270,-310,415,"absent"," left",1,2.902,"absent","half"
"7439","tex",12,49,10,642,318,651,"absent"," left",1,2.902,"absent","half"
"7440","tex",12,49,11,898,62,751,"absent"," left",1,2.902,"absent","half"
"7441","tex",12,49,12,1077,-117,553,"absent"," left",1,2.902,"absent","half"
"7442","tex",12,50,1,942,-18,577,"absent"," right",1,1.541,"absent","half"
"7443","tex",12,50,2,966,6,550,"absent"," right",1,1.541,"absent","half"
"7444","tex",12,50,3,935,-25,411,"absent"," right",1,1.541,"absent","half"
"7445","tex",12,50,4,690,-270,765,"absent"," right",1,1.541,"absent","half"
"7446","tex",12,50,5,584,-376,864,"absent"," right",1,1.541,"absent","half"
"7447","tex",12,50,6,1230,270,665,"absent"," right",1,1.541,"absent","half"
"7448","tex",12,50,7,1229,269,405,"absent"," right",1,1.541,"absent","half"
"7449","tex",12,50,8,1156,196,735,"absent"," right",1,1.541,"absent","half"
"7450","tex",12,50,9,1174,214,957,"absent"," right",1,1.541,"absent","half"
"7451","tex",12,51,1,960,0,559," hard"," left",1,1.456,"present","half"
"7452","tex",12,51,2,968,-8,523," hard"," left",1,1.456,"present","half"
"7453","tex",12,51,3,900,60,469," hard"," left",1,1.456,"present","half"
"7454","tex",12,51,4,1234,-274,550," hard"," left",1,1.456,"present","half"
"7455","tex",12,51,5,1254,-294,720," hard"," left",1,1.456,"present","half"
"7456","tex",12,51,6,1035,-75,807," hard"," left",1,1.456,"present","half"
"7457","tex",12,51,7,1058,-98,799," hard"," left",1,1.456,"present","half"
